stage,topology_seed,dynamics_seed,arm,detected_index,event_time_ms,primary_eligible,primary_exclusion_reasons,prolonged,n_unique_contacts,n_finite_centroids,multiple_local_bursts_contact_fraction,median_mass_outside_detection,mode,support_state,distance_mode0,distance_mode1,in_primary_window,window_start_ms,window_end_ms,qualifying_start_ms,qualifying_end_ms,centroid_SCL9_ms,centroid_ICL11_ms,centroid_SCL8_ms,centroid_ICL10_ms,centroid_SCL7_ms,centroid_ICL9_ms,centroid_ICL8_ms,centroid_SCL6_ms,centroid_ICL7_ms,centroid_ICL6_ms,centroid_ICL5_ms,centroid_ICL4_ms,centroid_ICL3_ms,centroid_ICL2_ms,centroid_ICL1_ms,route_upper_SCL_n,route_upper_SCL_ms,route_right_ICL_n,route_right_ICL_ms,route_middle_ICL_n,route_middle_ICL_ms,route_left_ICL_n,route_left_ICL_ms,route_middle_before_both_ICL_ends,route_right_before_upper_and_left,route_upper_and_left_before_right
screen,2511,820101,B0,10,5377.0,True,,False,12,12,0.0,0.03709309649084463,0,-1,1.0581817566345304,1.1712895293048724,False,5252.0,5502.0,5366.0,5388.0,5266.01025390625,5409.52490234375,5272.982421875,5403.404296875,5277.14208984375,5394.5029296875,5386.69775390625,5283.642578125,5382.05322265625,,,,5345.87646484375,5352.45166015625,5359.15478515625,4,5275.062255859375,2,5355.80322265625,2,5384.37548828125,3,5403.404296875,False,False,False
screen,2511,820101,B0,11,5879.0,True,,False,10,10,0.0,0.03178030358890838,1,1,0.5021420839680636,0.3405032520405606,False,5754.0,6004.0,5848.0,5910.0,,5854.9072265625,,5858.51416015625,,5864.35888671875,5872.3974609375,,5879.09423828125,5884.59814453125,5891.1416015625,5897.8154296875,,5885.8857421875,5891.1865234375,0,,2,5888.5361328125,4,5881.84619140625,3,5858.51416015625,False,,
screen,2511,820101,B0,12,6131.0,False,overlapping_window,False,13,13,0.0,0.03129441527204648,1,-1,0.8389025115095252,0.8431307844745242,False,6006.0,6256.0,6094.0,6168.0,6202.3408203125,,6197.482421875,,6194.38916015625,6094.390625,6101.064453125,6189.1240234375,6107.37744140625,6112.71826171875,6118.177734375,6124.251953125,6131.5888671875,6138.8427734375,6144.85986328125,4,6195.935791015625,2,6141.851318359375,4,6110.0478515625,1,6094.390625,False,False,False
screen,2511,820101,B0,13,6357.0,False,overlapping_window,False,8,8,0.0,0.03135206410034756,1,1,0.4275740536737106,0.2720870742204792,False,6232.0,6482.0,6336.0,6378.0,,,,,,,6337.9111328125,,6343.58740234375,6348.3544921875,6354.18408203125,6360.4658203125,6366.95751953125,6373.7958984375,6379.70166015625,0,,2,6376.748779296875,4,6345.970947265625,0,,,,
screen,2511,820101,B0,14,6583.0,False,overlapping_window,False,11,11,0.0,0.04205135832701477,1,0,0.49096599015644327,0.47657770273219713,False,6458.0,6708.0,6546.0,6620.0,6589.3095703125,,,6560.46240234375,,6567.5615234375,6574.86962890625,6612.18017578125,6581.43359375,6588.01708984375,6596.73828125,,6577.1328125,6583.86474609375,6589.5625,2,6600.744873046875,2,6586.713623046875,4,6584.725341796875,2,6564.011962890625,False,False,False
screen,2511,820101,B0,15,6897.0,True,,False,9,9,0.0,0.02598524424928813,1,1,0.501118578981299,0.24646354496814663,False,6772.0,7022.0,6872.0,6922.0,,,,,,6871.10498046875,6877.9384765625,,6884.53369140625,6889.77392578125,6894.92578125,6901.52490234375,6908.85595703125,6916.029296875,6922.109375,0,,2,6919.0693359375,4,6887.15380859375,1,6871.10498046875,False,,
screen,2511,820101,B0,16,7187.0,False,overlapping_window,False,10,10,0.0,0.03294904669018375,1,1,0.4994012084030648,0.285514662379757,False,7062.0,7312.0,7154.0,7220.0,,,,7163.4814453125,,7169.74853515625,7175.24072265625,,7181.0751953125,7184.00341796875,7186.72998046875,7192.14404296875,7197.775390625,7204.130859375,7209.626953125,0,,2,7206.87890625,4,7182.539306640625,2,7166.614990234375,False,,
screen,2511,820101,B0,17,7417.0,False,overlapping_window,False,10,10,0.0,0.022566809179804834,1,1,0.5764135973755103,0.29558715840779504,False,7292.0,7542.0,7388.0,7446.0,,,,7388.09033203125,,7393.1796875,7399.8583984375,,7406.43505859375,7412.2978515625,7418.81494140625,7424.9462890625,7432.62646484375,7439.99560546875,7446.15283203125,0,,2,7443.07421875,4,7409.366455078125,2,7390.635009765625,False,,
screen,2511,820101,B0,18,9173.0,True,,False,14,14,0.0,0.03825398849120222,1,0,0.7106167151486905,0.6114466501594565,False,9048.0,9298.0,9136.0,9210.0,9135.6318359375,9193.009765625,9126.4755859375,9186.8759765625,9120.7255859375,9179.6748046875,9171.6318359375,9111.830078125,9164.515625,9162.990234375,,9171.732421875,9178.20703125,9187.328125,9199.1826171875,4,9123.6005859375,2,9193.25537109375,3,9164.515625,3,9186.8759765625,True,False,True
screen,2511,820101,B0,19,9654.0,True,,False,9,9,0.0,0.06645399414381717,0,-1,1.1284754694610861,1.2037849343962117,False,9528.0,9778.0,9622.0,9686.0,,9665.9541015625,,9659.8447265625,,9652.205078125,9645.0107421875,,9638.4873046875,9640.900390625,9647.8486328125,9652.5654296875,,,9533.671875,0,,1,9533.671875,4,9642.95556640625,3,9659.8447265625,False,,
screen,2511,820101,B0,20,10061.0,False,overlapping_window,False,10,10,0.0,0.03367724223497449,1,1,0.5166605748652998,0.28942505749522285,False,9936.0,10186.0,10028.0,10094.0,,,,10036.16015625,,10041.58984375,10047.77734375,,10053.8427734375,10059.0419921875,10064.9296875,10068.2158203125,10072.6494140625,10077.9443359375,10083.279296875,0,,2,10080.61181640625,4,10056.4423828125,2,10038.875,False,,
screen,2511,820101,B0,21,10296.0,False,overlapping_window,False,11,11,0.0,0.030986681800358056,1,1,0.5171059815398926,0.2642262872045233,False,10170.0,10420.0,10262.0,10330.0,,,,,10278.1953125,10277.16015625,10283.3291015625,10287.7724609375,10289.5,10294.8173828125,10300.1943359375,10306.490234375,10313.7763671875,10321.173828125,10328.6201171875,2,10282.98388671875,2,10324.89697265625,4,10292.15869140625,1,10277.16015625,False,False,True
screen,2511,820101,B0,22,10585.0,True,,False,13,13,0.0,0.08560047615553872,1,-1,1.1180524346709686,0.9502297369306077,False,10460.0,10710.0,10552.0,10618.0,,10596.8369140625,10483.5166015625,10591.3916015625,10489.9443359375,10584.8505859375,10574.470703125,10499.2626953125,10575.283203125,10578.9560546875,10586.263671875,10592.9208984375,10601.1181640625,10607.029296875,,3,10489.9443359375,1,10607.029296875,4,10577.11962890625,3,10591.3916015625,True,False,True
screen,2511,820101,B0,23,11464.0,False,overlapping_window,False,12,12,0.0,0.02642725718147282,0,-1,1.0802601899191553,1.2585777729586878,False,11338.0,11588.0,11442.0,11486.0,11579.859375,,11582.8583984375,,11580.4892578125,,11441.9384765625,11574.5380859375,11447.9931640625,11453.1796875,11458.7890625,11465.353515625,11472.5712890625,11480.16796875,11486.314453125,4,11580.17431640625,2,11483.2412109375,4,11450.58642578125,0,,,,
screen,2511,820101,B0,24,11694.0,False,overlapping_window,False,13,13,0.0,0.027063407012397456,1,-1,1.2892299348476406,0.9751564861140034,False,11568.0,11818.0,11666.0,11722.0,11597.76171875,,11588.70703125,,11583.5078125,11672.294921875,11677.9482421875,11576.3740234375,11682.876953125,11687.8525390625,11692.9208984375,11698.568359375,11704.15234375,11710.5087890625,11716.3857421875,4,11586.107421875,2,11713.447265625,4,11685.36474609375,1,11672.294921875,False,False,True
screen,2511,820101,B0,25,11918.0,False,overlapping_window,False,14,14,0.0,0.028616077390095043,1,1,0.5791369161398645,0.22224309799479575,False,11792.0,12042.0,11874.0,11962.0,11893.87109375,,11902.3525390625,11899.5283203125,11907.9599609375,11905.142578125,11911.4912109375,11917.705078125,11917.93359375,11923.1865234375,11929.22265625,11935.685546875,11942.484375,11949.41015625,11954.9580078125,4,11905.15625,2,11952.18408203125,4,11920.56005859375,2,11902.33544921875,False,False,True
screen,2511,820101,B0,26,12675.0,True,,False,12,12,0.0,0.054680275911131435,0,1,0.408965773635384,0.46695886718363144,True,12550.0,12800.0,12638.0,12712.0,12688.6083984375,,12679.150390625,,12673.7421875,12669.4912109375,12676.330078125,,12683.5361328125,12688.7763671875,12697.318359375,12702.5537109375,12657.177734375,12662.5205078125,12668.6494140625,3,12679.150390625,2,12665.5849609375,4,12686.15625,1,12669.4912109375,False,True,False
screen,2511,820101,B0,27,13195.0,True,,False,10,10,0.0,0.0794300957296336,0,1,0.3681885937018577,0.44174307231219057,True,13070.0,13320.0,13160.0,13230.0,,13197.5107421875,,13191.072265625,,13187.3564453125,13195.2998046875,,13201.658203125,13207.736328125,13215.6455078125,,13174.431640625,13180.251953125,13186.0439453125,0,,2,13183.14794921875,4,13204.697265625,3,13191.072265625,False,,
screen,2511,820101,B0,28,13695.0,True,,False,8,8,0.0,0.085040391907148,1,1,0.34275262133052403,0.38092239255171917,True,13570.0,13820.0,13666.0,13724.0,13686.865234375,13698.3251953125,13687.6572265625,,13692.814453125,,,13701.01953125,,,,,13688.185546875,13695.2099609375,13701.12109375,4,13690.23583984375,2,13698.16552734375,0,,1,13698.3251953125,,False,False
screen,2511,820101,B0,29,14030.0,True,,False,12,12,0.0,0.051969365724273055,0,0,0.5656453271388557,0.6472147560216716,True,13904.0,14154.0,13998.0,14062.0,14056.767578125,,14041.3125,14011.0556640625,,14017.3828125,14022.83984375,,14033.765625,14040.6796875,14048.328125,14057.1962890625,13990.1435546875,13993.3447265625,13999.306640625,2,14049.0400390625,2,13996.32568359375,4,14037.22265625,2,14014.21923828125,False,True,False
screen,2511,820101,B0,30,14291.0,True,,False,8,8,0.0,0.03793340981320954,1,0,0.4280466315650311,0.5789358736353868,True,14166.0,14416.0,14288.0,14294.0,14331.08984375,14277.6630859375,14322.4677734375,14272.0205078125,14316.8486328125,14264.6318359375,14259.822265625,14306.7314453125,,,,,,,,4,14319.658203125,0,,1,14259.822265625,3,14272.0205078125,,,
screen,2511,820101,B0,31,14568.0,True,,False,8,8,0.0,0.03403510193389799,1,1,0.42983742296144545,0.2719186743075396,True,14442.0,14692.0,14546.0,14590.0,,,,,,,14547.1025390625,,14553.8544921875,14556.34765625,14563.673828125,14569.494140625,14576.8896484375,14583.873046875,14589.8125,0,,2,14586.8427734375,4,14555.10107421875,0,,,,
screen,2511,820101,B0,32,14856.0,True,,False,12,12,0.0,0.04477225432645221,0,0,0.6557101337277779,0.7391933138995151,True,14730.0,14980.0,14824.0,14888.0,14893.673828125,,14913.173828125,,14917.9423828125,,14837.1259765625,14930.3515625,14836.125,14836.8603515625,14841.3115234375,14844.689453125,14851.330078125,14859.22265625,14866.05859375,4,14915.55810546875,2,14862.640625,4,14836.9931640625,0,,,,
screen,2511,820101,B0,33,15605.0,True,,False,11,11,0.0,0.0222812480155923,1,1,0.634664749157922,0.2748571776324253,True,15480.0,15730.0,15572.0,15638.0,,15573.068359375,,15576.6728515625,,15584.048828125,15591.6171875,,15598.392578125,15604.095703125,15610.6748046875,15617.09375,15625.275390625,15632.3623046875,15639.150390625,0,,2,15635.75634765625,4,15601.244140625,3,15576.6728515625,False,,
screen,2511,820101,B0,34,15893.0,True,,False,9,9,0.1111111111111111,0.028829724133529126,1,1,0.6289268890043964,0.407896705585643,True,15768.0,16018.0,15872.0,15914.0,15830.140625,,,,,,15870.0478515625,,15874.91015625,15879.849609375,15885.7861328125,15892.224609375,15900.5185546875,15907.35546875,15900.66796875,1,15830.140625,2,15904.01171875,4,15877.3798828125,0,,,,
screen,2511,820101,B0,35,16535.0,True,,False,15,15,0.0,0.03897774858480023,0,0,0.8848825100104802,1.3164263787107837,True,16410.0,16660.0,16496.0,16574.0,16653.314453125,16562.46484375,16651.404296875,16556.1796875,16653.9375,16548.05078125,16540.751953125,16655.083984375,16533.544921875,16529.0546875,16523.998046875,16519.9609375,16523.8203125,16531.037109375,16537.72265625,4,16653.6259765625,2,16534.3798828125,4,16531.2998046875,3,16556.1796875,True,True,False
screen,2511,820101,B0,36,16869.0,True,,False,14,14,0.0,0.0295930289506178,1,1,0.5770738667560147,0.4258602846868512,True,16744.0,16994.0,16828.0,16910.0,16875.529296875,,16881.591796875,16834.650390625,16886.71484375,16833.154296875,16837.90234375,16895.609375,16844.240234375,16851.435546875,16858.09765625,16865.06640625,16873.1015625,16880.892578125,16887.837890625,4,16884.1533203125,2,16884.365234375,4,16847.837890625,2,16833.90234375,False,False,False
screen,2511,820101,B0,37,17285.0,False,overlapping_window,False,13,13,0.0,0.0306243054115287,1,0,0.7313290432640092,0.4624120928980733,True,17160.0,17410.0,17246.0,17324.0,17255.439453125,,17246.26171875,,17240.83203125,17272.3125,17278.724609375,17231.126953125,17284.86328125,17290.50390625,17296.2890625,17302.66796875,17309.982421875,17316.666015625,17309.85546875,4,17243.546875,2,17313.2607421875,4,17287.68359375,1,17272.3125,False,False,True
screen,2511,820101,B0,38,17526.0,False,overlapping_window,False,10,10,0.0,0.025359272018315768,1,1,0.5867024161914968,0.30090328365216673,True,17400.0,17650.0,17498.0,17554.0,,,,17495.46484375,,17501.65234375,17508.291015625,,17514.9921875,17520.65625,17527.1171875,17533.46484375,17541.521484375,17548.15234375,17554.91796875,0,,2,17551.53515625,4,17517.82421875,2,17498.55859375,False,,
screen,2511,820101,B0,39,17831.0,True,,False,12,12,0.16666666666666666,0.029869928883526794,0,-1,0.949480469907671,1.10253373916669,True,17706.0,17956.0,17810.0,17852.0,17931.251953125,,17922.96875,,17919.25390625,,17806.1953125,17919.21484375,17812.240234375,17818.359375,17824.5625,17831.1328125,17837.3984375,17825.1328125,17801.408203125,4,17921.111328125,2,17813.2705078125,4,17815.2998046875,0,,,,
screen,2511,820101,B0,40,18800.0,False,overlapping_window,False,13,13,0.0,0.03049762888890406,1,0,0.5751230154193265,0.4574937239174678,True,18674.0,18924.0,18762.0,18838.0,18836.939453125,,18829.158203125,18764.146484375,18823.193359375,18769.89453125,18775.7578125,,18780.8828125,18787.080078125,18792.845703125,18799.6640625,18805.943359375,18811.69921875,18816.517578125,3,18829.158203125,2,18814.1083984375,4,18783.9814453125,2,18767.0205078125,False,False,False
screen,2511,820101,B0,41,19043.0,False,overlapping_window,False,10,10,0.0,0.031285870582418836,1,1,0.5743104402529393,0.2973741962904603,True,18918.0,19168.0,19014.0,19072.0,,,,19013.0625,,19020.01953125,19026.4765625,,19032.736328125,19038.318359375,19044.037109375,19050.296875,19057.501953125,19064.201171875,19069.75390625,0,,2,19066.9775390625,4,19035.52734375,2,19016.541015625,False,,
screen,2511,820101,B0,42,19288.0,False,overlapping_window,False,12,12,0.0,0.034919339640989054,1,0,0.6923737259235376,0.578579174623066,True,19162.0,19412.0,19256.0,19320.0,19237.4609375,,19245.43359375,,19250.35546875,19283.345703125,19288.66796875,19258.974609375,19295.03515625,19300.466796875,19307.373046875,19315.591796875,,19298.755859375,19304.283203125,4,19247.89453125,2,19301.51953125,4,19297.7509765625,1,19283.345703125,False,False,True
screen,2511,820101,B0,43,19566.0,False,overlapping_window,False,11,11,0.0,0.03770102163312576,1,1,0.5444060321489468,0.41362428836342024,True,19440.0,19690.0,19532.0,19600.0,19554.576171875,,19545.400390625,,19539.08984375,,19557.8671875,19530.982421875,19564.509765625,19570.13671875,19577.685546875,19585.666015625,,19572.02734375,19577.39453125,4,19542.2451171875,2,19574.7109375,4,19567.3232421875,0,,,,
screen,2511,820101,B0,44,19807.0,False,overlapping_window,False,14,14,0.0,0.030070011776888686,1,-1,0.9651626049266738,1.1176165390502757,True,19682.0,19932.0,19774.0,19840.0,,19789.34765625,19912.537109375,19783.732421875,19927.5625,19788.380859375,19793.90625,19922.376953125,19799.830078125,19806.076171875,19812.64453125,19819.107421875,19827.1328125,19834.19921875,19840.642578125,3,19922.376953125,2,19837.4208984375,4,19802.953125,3,19788.380859375,False,False,False
screen,2511,820101,B0,45,20161.0,False,overlapping_window,False,13,13,0.0,0.030307070556595553,1,-1,0.8557914074370483,0.7946337614365924,True,20036.0,20286.0,20156.0,20166.0,20202.521484375,20126.716796875,20192.470703125,20122.5234375,20186.302734375,20114.849609375,20108.865234375,20176.60546875,20102.44140625,20097.701171875,20092.52734375,,,20185.978515625,20195.169921875,4,20189.38671875,2,20190.57421875,4,20100.0712890625,3,20122.5234375,True,False,False
screen,2511,820101,B0,46,20373.0,False,overlapping_window,False,11,11,0.0,0.026265678006039534,1,-1,0.9294890094852615,0.9302214834853093,True,20248.0,20498.0,20344.0,20402.0,,,,,20482.01171875,20350.50390625,20356.52734375,20488.966796875,20362.869140625,20367.60546875,20373.373046875,20378.6953125,20383.3671875,20389.10546875,20394.271484375,2,20485.4892578125,2,20391.6884765625,4,20365.2373046875,1,20350.50390625,False,False,False
screen,2511,820101,B0,47,20615.0,False,overlapping_window,False,10,10,0.0,0.03814426348121254,1,-1,1.2703722155504749,0.8835634365354448,True,20490.0,20740.0,20598.0,20632.0,,,,,20492.724609375,,20590.150390625,20495.86328125,20594.728515625,20599.697265625,20605.697265625,20612.14453125,20620.259765625,20628.373046875,20623.775390625,2,20494.2939453125,2,20626.07421875,4,20597.212890625,0,,,,
screen,2511,820101,B0,48,21545.0,True,,False,10,10,0.0,0.02580510025384631,1,1,0.5494372872862572,0.30801086595239663,True,21420.0,21670.0,21516.0,21574.0,,,,,,21521.052734375,21528.013671875,21513.291015625,21534.630859375,21540.03125,21546.46875,21552.833984375,21560.69140625,21567.931640625,21573.873046875,1,21513.291015625,2,21570.90234375,4,21537.3310546875,1,21521.052734375,False,False,True
screen,2511,820101,B0,49,21872.0,True,,False,8,8,0.375,0.03605604591962523,0,1,0.39217229242951346,0.3839558617851324,True,21746.0,21996.0,21856.0,21888.0,,,,,,,21844.146484375,,21851.150390625,21856.587890625,21863.087890625,21869.951171875,21858.05859375,21839.494140625,21819.791015625,0,,2,21829.642578125,4,21853.869140625,0,,,,
screen,2511,820101,B0,50,22260.0,True,,False,15,15,0.0,0.03253497617043731,1,-1,1.491082842462625,0.900922242108176,True,22134.0,22384.0,22224.0,22296.0,22260.193359375,22158.9453125,22251.318359375,22154.248046875,22245.8046875,22147.92578125,22152.595703125,22236.54296875,22155.037109375,22268.916015625,22264.322265625,22259.37890625,22260.93359375,22267.154296875,22273.025390625,4,22248.5615234375,2,22270.08984375,4,22209.6796875,3,22154.248046875,False,False,True
screen,2511,820101,B0,51,22522.0,True,,False,15,15,0.0,0.03741756984244791,1,1,0.48605214222123844,0.17381890280748516,True,22396.0,22646.0,22478.0,22566.0,22524.5625,22523.556640625,22515.70703125,22517.724609375,22510.25,22512.72265625,22511.951171875,22500.888671875,22517.0078125,22522.158203125,22527.3203125,22531.720703125,22537.375,22541.984375,22546.587890625,4,22512.978515625,2,22544.2861328125,4,22519.5830078125,3,22517.724609375,False,False,True
screen,2511,820101,B0,52,23190.0,True,,False,12,12,0.0,0.031797006833270684,1,-1,1.1149437140136442,0.7434598108806749,True,23064.0,23314.0,23178.0,23202.0,23170.396484375,23227.71484375,23161.3125,23222.779296875,23156.67578125,23215.62109375,23208.26953125,23148.005859375,23202.42578125,,,,23271.203125,23279.607421875,23285.6796875,4,23158.994140625,2,23282.6435546875,2,23205.34765625,3,23222.779296875,True,False,True
screen,2511,820101,B0,53,23469.0,True,,False,15,15,0.0,0.08529023088660864,0,0,0.7409216603041406,0.8884845892170642,True,23344.0,23594.0,23428.0,23510.0,23546.19921875,23477.2890625,23543.41796875,23471.4140625,23544.896484375,23464.328125,23456.671875,23551.87109375,23450.19921875,23448.7109375,23452.07421875,23457.203125,23465.732421875,23472.8671875,23480.12109375,4,23545.5478515625,2,23476.494140625,4,23451.13671875,3,23471.4140625,True,False,False
screen,2511,820101,B0,54,23749.0,True,,False,8,8,0.0,0.036417334320427194,1,1,0.4372907994569736,0.27444398948659565,True,23624.0,23874.0,23728.0,23770.0,,,,,,,23726.27734375,,23728.26953125,23734.466796875,23741.908203125,23748.966796875,23756.7890625,23764.77734375,23771.392578125,0,,2,23768.0849609375,4,23731.3681640625,0,,,,
screen,2511,820101,B1,0,828.0,False,overlapping_window,False,11,11,0.0,0.05150180687414805,1,1,0.4518579902373624,0.37689401930467054,False,702.0,952.0,792.0,864.0,837.5828857421875,,828.240478515625,,822.3710327148438,,819.8309326171875,812.2106323242188,825.1402587890625,830.261962890625,836.0128173828125,842.5447998046875,851.3778686523438,,824.3804321289062,4,825.3057556152344,1,824.3804321289062,4,827.7011108398438,0,,,,
screen,2511,820101,B1,1,1034.0,False,overlapping_window,False,10,10,0.0,0.047538770629977814,1,0,0.5292982245792834,0.49698235866506907,False,908.0,1158.0,1004.0,1064.0,1064.022216796875,1010.565673828125,,1014.605712890625,,1021.7800903320312,1029.4947509765625,,1036.0399169921875,1042.705810546875,1051.027099609375,,,1040.1339111328125,1045.4698486328125,1,1064.022216796875,2,1042.8018798828125,4,1039.3728637695312,3,1014.605712890625,False,False,False
screen,2511,820101,B1,2,1249.0,False,overlapping_window,False,11,11,0.0,0.03072625549251095,1,1,0.5091550926314323,0.23795156259618686,False,1124.0,1374.0,1214.0,1284.0,,1240.239990234375,,1234.7852783203125,,1229.9190673828125,1233.376708984375,,1238.4427490234375,1244.421630859375,1251.4984130859375,1257.5830078125,1264.90478515625,1268.428955078125,1272.6126708984375,0,,2,1270.5208129882812,4,1241.4321899414062,3,1234.7852783203125,False,,
screen,2511,820101,B1,3,1580.0,True,,False,12,12,0.0,0.04888007571729443,1,-1,0.9377825701119971,0.780610229060744,False,1454.0,1704.0,1542.0,1618.0,,1587.7218017578125,,1583.0758056640625,,1575.917724609375,1571.1651611328125,1487.9122314453125,1569.777587890625,1569.777099609375,1571.774658203125,1576.41357421875,1583.9261474609375,1590.8892822265625,1597.7271728515625,1,1487.9122314453125,2,1594.3082275390625,4,1570.4713745117188,3,1583.0758056640625,True,False,True
screen,2511,820101,B1,4,2308.0,True,,False,15,15,0.0,0.045902805570673985,0,1,0.36386031112108524,0.47414859760015843,False,2182.0,2432.0,2264.0,2352.0,2347.802978515625,2323.24169921875,2338.814208984375,2316.34619140625,2334.161376953125,2307.5400390625,2300.6298828125,2324.19140625,2293.76025390625,2289.340087890625,2285.988525390625,2290.980224609375,2298.067626953125,2305.0146484375,2310.865478515625,4,2336.48779296875,2,2307.9400634765625,4,2291.5501708984375,3,2316.34619140625,True,True,False
screen,2511,820101,B1,5,2581.0,True,,False,10,10,0.0,0.031264808682800245,1,1,0.5651585030579085,0.28847957157359766,False,2456.0,2706.0,2552.0,2610.0,,,,2552.489990234375,,2557.75390625,2563.6572265625,,2569.531982421875,2575.389892578125,2581.75537109375,2588.024169921875,2595.8564453125,2602.969970703125,2609.0478515625,0,,2,2606.0089111328125,4,2572.4609375,2,2555.1219482421875,False,,
screen,2511,820101,B1,6,3238.0,True,,False,8,8,0.0,0.0793331361616677,1,1,0.4749081773655388,0.34075976744923914,False,3112.0,3362.0,3216.0,3260.0,,3249.6328125,,3243.973388671875,,3236.645751953125,3229.4208984375,,3218.3837890625,,,,3244.68359375,3254.24365234375,3258.583740234375,0,,2,3256.4136962890625,2,3223.90234375,3,3243.973388671875,True,,
screen,2511,820101,B1,7,3552.0,True,,False,11,11,0.0,0.08373289393387892,0,1,0.31983582599689153,0.3487330042518355,False,3426.0,3676.0,3516.0,3588.0,,3566.585205078125,,3560.697998046875,,3553.552490234375,3547.251708984375,,3541.0869140625,3536.69970703125,3541.60107421875,3545.685791015625,3553.1875,3560.40380859375,3565.828369140625,0,,2,3563.1160888671875,4,3541.343994140625,3,3560.697998046875,True,,
screen,2511,820101,B1,8,3872.0,True,,False,12,12,0.0,0.034617914420834346,1,-1,1.3466548059380945,0.9458653860852848,False,3746.0,3996.0,3850.0,3894.0,3759.546142578125,3767.167236328125,3752.877685546875,,3749.856201171875,,3852.6767578125,,3858.375732421875,3863.735595703125,3869.3623046875,3875.426025390625,3880.811767578125,3888.29248046875,3894.719482421875,3,3752.877685546875,2,3891.5059814453125,4,3861.0556640625,1,3767.167236328125,False,False,True
screen,2511,820101,B1,9,4399.0,False,overlapping_window,False,11,11,0.0,0.036081621486448515,0,0,0.692508513599357,0.7627826686660962,False,4274.0,4524.0,4364.0,4434.0,4473.9384765625,,,,4462.4306640625,,4375.8544921875,4456.8125,4381.6318359375,4385.6767578125,4390.32958984375,4394.36962890625,4397.724609375,4403.404296875,4408.7001953125,3,4462.4306640625,2,4406.05224609375,4,4383.654296875,0,,,,
screen,2511,820101,B1,10,4581.0,False,overlapping_window,False,14,14,0.14285714285714285,0.03691555724002863,1,-1,1.3731659669208707,0.9783358334042604,False,4456.0,4706.0,4550.0,4612.0,4474.6513671875,4555.47998046875,,4554.13525390625,4582.6494140625,4559.13671875,4566.40625,4671.15771484375,4573.2080078125,4579.5166015625,4586.12548828125,4592.642578125,4601.2080078125,4608.46630859375,4615.396484375,3,4582.6494140625,2,4611.931396484375,4,4576.3623046875,3,4555.47998046875,False,False,True
screen,2511,820101,B1,11,4812.0,False,overlapping_window,False,12,12,0.0,0.026246828630806567,1,-1,1.1141146729531837,0.7224843959318361,False,4686.0,4936.0,4790.0,4834.0,4730.11181640625,,4720.4833984375,,4714.69287109375,,4789.49560546875,4705.88330078125,4795.0478515625,4800.6064453125,4806.32421875,4812.48583984375,4820.01904296875,4827.40673828125,4833.6728515625,4,4717.588134765625,2,4830.539794921875,4,4797.8271484375,0,,,,
screen,2511,820101,B1,12,5323.0,True,,False,12,12,0.0,0.05060499222533371,1,0,0.7037128513009728,0.5117283154819823,False,5198.0,5448.0,5294.0,5352.0,5290.78369140625,5316.89306640625,5281.15283203125,5313.84326171875,5276.91455078125,5321.57763671875,5327.966796875,5273.5126953125,5335.50439453125,,,,5348.1962890625,5354.81201171875,5360.7587890625,4,5279.03369140625,2,5357.785400390625,2,5331.735595703125,3,5316.89306640625,False,False,True
screen,2511,820101,B1,13,5628.0,True,,False,8,8,0.0,0.1158861016749898,1,1,0.4584733679474827,0.35685592240728237,False,5502.0,5752.0,5612.0,5644.0,5645.228515625,5619.64990234375,5636.0458984375,5614.69970703125,5630.63525390625,5606.123046875,,,,,,,,5646.63427734375,5648.84716796875,3,5636.0458984375,2,5647.74072265625,0,,3,5614.69970703125,,False,True
screen,2511,820101,B1,14,5882.0,False,overlapping_window,False,15,15,0.0,0.026414560990496962,1,0,0.6789766731516382,0.5891366048357349,False,5756.0,6006.0,5842.0,5922.0,5905.59326171875,5843.40283203125,5914.775390625,5847.26171875,5920.53662109375,5853.31982421875,5860.7314453125,5928.78662109375,5867.55810546875,5873.0859375,5878.25048828125,5884.2353515625,5876.29736328125,5884.2177734375,5889.40283203125,4,5917.656005859375,2,5886.810302734375,4,5870.322021484375,3,5847.26171875,False,False,False
screen,2511,820101,B1,15,6102.0,False,overlapping_window,False,9,9,0.0,0.030076006657672585,1,1,0.49282400142034566,0.2408151931025219,False,5976.0,6226.0,6076.0,6128.0,,,,,,6076.517578125,6083.1806640625,,6089.1572265625,6094.2548828125,6099.84912109375,6105.82373046875,6113.126953125,6119.919921875,6126.07177734375,0,,2,6122.995849609375,4,6091.7060546875,1,6076.517578125,False,,
screen,2511,820101,B1,16,6354.0,True,,False,9,9,0.0,0.030537909476496643,1,0,0.6710684709376,0.645301290303894,False,6228.0,6478.0,6332.0,6376.0,,6465.10205078125,,,,,6336.5185546875,,6341.65380859375,6346.63525390625,6352.40380859375,6358.6435546875,6364.87890625,6371.46923828125,6377.14111328125,0,,2,6374.30517578125,4,6344.14453125,1,6465.10205078125,True,,
