subject,dataset,comparison,component,gain_nats,gain_bits
epilepsiae_583,epilepsiae,retrained_minus_frozen_unordered,event_stop_contribution_nll,-0.013747513294220026,-0.01983346925412633
epilepsiae_583,epilepsiae,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.01533210277557373,-0.022119548640720132
epilepsiae_583,epilepsiae,retrained_minus_frozen_unordered,event_total_nll,-0.016024470329284668,-0.023118423876931325
epilepsiae_590,epilepsiae,fir_minus_retrained_unordered,event_contact_choice_nll,0.15230536460876465,0.2197301942218502
epilepsiae_590,epilepsiae,fir_minus_retrained_unordered,event_contact_contribution_nll,0.1369094848632817,0.1975186348629191
epilepsiae_590,epilepsiae,fir_minus_retrained_unordered,event_continue_nll,0.027913156896829605,0.04027017303061164
epilepsiae_590,epilepsiae,fir_minus_retrained_unordered,event_stop_contribution_nll,0.01869894564151761,0.026976876146869756
epilepsiae_590,epilepsiae,fir_minus_retrained_unordered,event_terminal_stop_nll,-0.6134541630744934,-0.8850272788802611
epilepsiae_590,epilepsiae,fir_minus_retrained_unordered,event_total_nll,0.0995724201202397,0.14365263671678227
epilepsiae_590,epilepsiae,fir_minus_selected_linear,event_contact_choice_nll,0.17671203613281206,0.25494157819419927
epilepsiae_590,epilepsiae,fir_minus_selected_linear,event_contact_contribution_nll,0.1585633754730229,0.22875859546154484
epilepsiae_590,epilepsiae,fir_minus_selected_linear,event_continue_nll,0.024720542132854503,0.03566420354315587
epilepsiae_590,epilepsiae,fir_minus_selected_linear,event_stop_contribution_nll,-0.003630742430687006,-0.005238054099497285
epilepsiae_590,epilepsiae,fir_minus_selected_linear,event_terminal_stop_nll,-0.16754209995269775,-0.2417121567418801
epilepsiae_590,epilepsiae,fir_minus_selected_linear,event_total_nll,0.121973037719727,0.17596989664041263
epilepsiae_590,epilepsiae,retrained_minus_frozen_unordered,event_contact_choice_nll,0.026259422302246538,0.037884338332060126
epilepsiae_590,epilepsiae,retrained_minus_frozen_unordered,event_contact_contribution_nll,0.023520469665527344,0.0339328649458356
epilepsiae_590,epilepsiae,retrained_minus_frozen_unordered,event_continue_nll,-0.005562338978052198,-0.008024758859379292
epilepsiae_590,epilepsiae,retrained_minus_frozen_unordered,event_stop_contribution_nll,-0.0058183670043945035,-0.008394129223311925
epilepsiae_590,epilepsiae,retrained_minus_frozen_unordered,event_terminal_stop_nll,0.2646958827972412,0.38187543745530617
epilepsiae_590,epilepsiae,retrained_minus_frozen_unordered,event_total_nll,0.017702341079711914,0.02553907968782536
epilepsiae_620,epilepsiae,fir_minus_retrained_unordered,event_contact_choice_nll,-0.018021345138549805,-0.025999305261534232
epilepsiae_620,epilepsiae,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.016634702682495117,-0.023998803066698042
epilepsiae_620,epilepsiae,fir_minus_retrained_unordered,event_continue_nll,-0.01815846562385562,-0.02619712830568922
epilepsiae_620,epilepsiae,fir_minus_retrained_unordered,event_stop_contribution_nll,0.0052805095911026,0.0076181650004503295
epilepsiae_620,epilepsiae,fir_minus_retrained_unordered,event_terminal_stop_nll,0.16977226734161377,0.24492960817422152
epilepsiae_620,epilepsiae,fir_minus_retrained_unordered,event_total_nll,-0.01135432720184304,-0.016380831546729615
epilepsiae_620,epilepsiae,fir_minus_selected_linear,event_contact_choice_nll,-0.006759524345397727,-0.009751932251873518
epilepsiae_620,epilepsiae,fir_minus_selected_linear,event_contact_contribution_nll,-0.005808472633361816,-0.00837985466329035
epilepsiae_620,epilepsiae,fir_minus_selected_linear,event_continue_nll,-0.0413388311862945,-0.0596393267486131
epilepsiae_620,epilepsiae,fir_minus_selected_linear,event_stop_contribution_nll,-0.016847565770149203,-0.024305899587644907
epilepsiae_620,epilepsiae,fir_minus_selected_linear,event_terminal_stop_nll,0.12037944793701172,0.17367083256367796
epilepsiae_620,epilepsiae,fir_minus_selected_linear,event_total_nll,-0.022655963897705078,-0.03268564676177851
epilepsiae_620,epilepsiae,retrained_minus_frozen_unordered,event_contact_choice_nll,-0.00311553478240989,-0.0044947665802998246
epilepsiae_620,epilepsiae,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.0025479793548583984,-0.003675957179541672
epilepsiae_620,epilepsiae,retrained_minus_frozen_unordered,event_continue_nll,0.014458388090133695,0.020859044796883934
epilepsiae_620,epilepsiae,retrained_minus_frozen_unordered,event_stop_contribution_nll,0.01511478424072274,0.021806024268197353
epilepsiae_620,epilepsiae,retrained_minus_frozen_unordered,event_terminal_stop_nll,0.01486194133758545,0.021441249065717215
epilepsiae_620,epilepsiae,retrained_minus_frozen_unordered,event_total_nll,0.014888167381286399,0.021479085248906713
epilepsiae_635,epilepsiae,fir_minus_retrained_unordered,event_contact_choice_nll,-0.0070874691009521484,-0.010225056524397425
epilepsiae_635,epilepsiae,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.006733536720275879,-0.009714440033985746
epilepsiae_635,epilepsiae,fir_minus_retrained_unordered,event_continue_nll,-0.015296973288059207,-0.022068867503293958
epilepsiae_635,epilepsiae,fir_minus_retrained_unordered,event_stop_contribution_nll,0.045097813010215704,0.06506239118477597
epilepsiae_635,epilepsiae,fir_minus_retrained_unordered,event_terminal_stop_nll,0.37084001302719094,0.535009047757527
epilepsiae_635,epilepsiae,fir_minus_retrained_unordered,event_total_nll,0.0383641719818113,0.05534780066597048
epilepsiae_635,epilepsiae,fir_minus_selected_linear,event_contact_choice_nll,-0.006877422332763672,-0.009922023093577157
epilepsiae_635,epilepsiae,fir_minus_selected_linear,event_contact_contribution_nll,-0.0066345930099487305,-0.009571694433769614
epilepsiae_635,epilepsiae,fir_minus_selected_linear,event_continue_nll,-0.011006861925125108,-0.01587954511512754
epilepsiae_635,epilepsiae,fir_minus_selected_linear,event_stop_contribution_nll,0.013225913047790527,0.01908095916527603
epilepsiae_635,epilepsiae,fir_minus_selected_linear,event_terminal_stop_nll,0.16601616144180298,0.2395106928195107
epilepsiae_635,epilepsiae,fir_minus_selected_linear,event_total_nll,-0.02310311794281006,-0.0333307536851649
epilepsiae_635,epilepsiae,retrained_minus_frozen_unordered,event_contact_choice_nll,-0.008562684059143066,-0.012353341828824681
epilepsiae_635,epilepsiae,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.007231235504150391,-0.010432467601337972
epilepsiae_635,epilepsiae,retrained_minus_frozen_unordered,event_continue_nll,0.019524082541465787,0.02816729706047948
epilepsiae_635,epilepsiae,retrained_minus_frozen_unordered,event_stop_contribution_nll,-0.04359392821788782,-0.06289274405281621
epilepsiae_635,epilepsiae,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.5121936202049253,-0.738939195844611
epilepsiae_635,epilepsiae,retrained_minus_frozen_unordered,event_total_nll,-0.04339706897735596,-0.06260873620274772
epilepsiae_922,epilepsiae,fir_minus_retrained_unordered,event_contact_choice_nll,-0.11627733707427979,-0.16775273756483786
epilepsiae_922,epilepsiae,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.09669899940490723,-0.13950716690038448
epilepsiae_922,epilepsiae,fir_minus_retrained_unordered,event_continue_nll,0.025665149092674283,0.03702698331967707
epilepsiae_922,epilepsiae,fir_minus_retrained_unordered,event_stop_contribution_nll,-0.003166645765304593,-0.004568504141856973
epilepsiae_922,epilepsiae,fir_minus_retrained_unordered,event_terminal_stop_nll,-0.10520750284194946,-0.15178234261439202
epilepsiae_922,epilepsiae,fir_minus_retrained_unordered,event_total_nll,-0.15339422225952148,-0.2213010837548311
epilepsiae_922,epilepsiae,fir_minus_selected_linear,event_contact_choice_nll,-0.3941919803619385,-0.5686988152263683
epilepsiae_922,epilepsiae,fir_minus_selected_linear,event_contact_contribution_nll,-0.32612621784210183,-0.4705006771846741
epilepsiae_922,epilepsiae,fir_minus_selected_linear,event_continue_nll,-0.015709340572357122,-0.02266378773937541
epilepsiae_922,epilepsiae,fir_minus_selected_linear,event_stop_contribution_nll,-0.0018324851989745816,-0.0026437173090630545
epilepsiae_922,epilepsiae,fir_minus_selected_linear,event_terminal_stop_nll,0.060169100761413574,0.08680566328323971
epilepsiae_922,epilepsiae,fir_minus_selected_linear,event_total_nll,-0.29429459571838357,-0.42457735380333433
epilepsiae_922,epilepsiae,retrained_minus_frozen_unordered,event_contact_choice_nll,0.02818584442138672,0.040663577970002474
epilepsiae_922,epilepsiae,retrained_minus_frozen_unordered,event_contact_contribution_nll,0.023851871490478516,0.0344109767152342
epilepsiae_922,epilepsiae,retrained_minus_frozen_unordered,event_continue_nll,0.013065919280052213,0.018850136949986822
epilepsiae_922,epilepsiae,retrained_minus_frozen_unordered,event_stop_contribution_nll,-8.732080459594727e-06,-1.2597729175700733e-05
epilepsiae_922,epilepsiae,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.07283243536949158,-0.10507499332343144
epilepsiae_922,epilepsiae,retrained_minus_frozen_unordered,event_total_nll,0.02384340763092041,0.034398765947022944
epilepsiae_958,epilepsiae,fir_minus_retrained_unordered,event_contact_choice_nll,-0.02427864074706987,-0.03502667460532242
epilepsiae_958,epilepsiae,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.022292613983154297,-0.032161443641948666
epilepsiae_958,epilepsiae,fir_minus_retrained_unordered,event_continue_nll,0.015967361629009205,0.0230360334382523
epilepsiae_958,epilepsiae,fir_minus_retrained_unordered,event_stop_contribution_nll,-0.004232183098793002,-0.00610574956876275
epilepsiae_958,epilepsiae,fir_minus_retrained_unordered,event_terminal_stop_nll,-0.014414072036742942,-0.020795110246425323
epilepsiae_958,epilepsiae,fir_minus_retrained_unordered,event_total_nll,-0.04293012619018555,-0.0619350801593181
epilepsiae_958,epilepsiae,fir_minus_selected_linear,event_contact_choice_nll,-0.04655718803405717,-0.06716782429446927
epilepsiae_958,epilepsiae,fir_minus_selected_linear,event_contact_contribution_nll,-0.04260897636413574,-0.06147175889789369
epilepsiae_958,epilepsiae,fir_minus_selected_linear,event_continue_nll,0.020809359848499312,0.030021560257503868
epilepsiae_958,epilepsiae,fir_minus_selected_linear,event_stop_contribution_nll,-0.00292009115219119,-0.0042128010242099695
epilepsiae_958,epilepsiae,fir_minus_selected_linear,event_terminal_stop_nll,-0.04873919486999512,-0.07031579473586276
epilepsiae_958,epilepsiae,fir_minus_selected_linear,event_total_nll,-0.05196952819824219,-0.07497618060894315
epilepsiae_958,epilepsiae,retrained_minus_frozen_unordered,event_contact_choice_nll,0.01173758506774858,0.016933755769253222
epilepsiae_958,epilepsiae,retrained_minus_frozen_unordered,event_contact_contribution_nll,0.010612964630127397,0.015311271441014768
epilepsiae_958,epilepsiae,retrained_minus_frozen_unordered,event_continue_nll,0.015198804438114194,0.021927239790308518
epilepsiae_958,epilepsiae,retrained_minus_frozen_unordered,event_stop_contribution_nll,0.013052776455879211,0.018831175862729158
epilepsiae_958,epilepsiae,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.0714716911315918,-0.1031118543594952
epilepsiae_958,epilepsiae,retrained_minus_frozen_unordered,event_total_nll,0.023665904998779297,0.034142683779888224
yuquan_chengshuai,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,0.004994034767150879,0.007204869192595643
yuquan_chengshuai,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,0.003315448760986328,0.0047831814857964335
yuquan_chengshuai,yuquan,fir_minus_retrained_unordered,event_continue_nll,-0.0440098233520985,-0.06349275390047181
yuquan_chengshuai,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,0.0729345977306366,0.10522238245522086
yuquan_chengshuai,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,0.5801047086715698,0.8369141863968107
yuquan_chengshuai,yuquan,fir_minus_retrained_unordered,event_total_nll,0.06884312629699729,0.09931963690797059
yuquan_chengshuai,yuquan,fir_minus_selected_linear,event_contact_choice_nll,0.009554028511047363,0.013783549553399799
yuquan_chengshuai,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,0.00733029842376709,0.010575385184204967
yuquan_chengshuai,yuquan,fir_minus_selected_linear,event_continue_nll,-0.0207175947725773,-0.029889171237544383
yuquan_chengshuai,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,0.003938257694244329,0.005681704845229098
yuquan_chengshuai,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,0.13597846031188987,0.19617545035968026
yuquan_chengshuai,yuquan,fir_minus_selected_linear,event_total_nll,0.003142237663269265,0.0045332906940930935
yuquan_chengshuai,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,-0.00791740417480491,-0.011422399739704618
yuquan_chengshuai,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.0064830780029296875,-0.009353104484522985
yuquan_chengshuai,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.010128274559974698,0.014612011480437346
yuquan_chengshuai,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,-0.01778975129127508,-0.02566518596657059
yuquan_chengshuai,yuquan,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.1662660837173462,-0.23987125444704457
yuquan_chengshuai,yuquan,retrained_minus_frozen_unordered,event_total_nll,-0.018849849700927956,-0.027194584685031074
yuquan_chenziyang,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,-0.009854793548583984,-0.014217461781526665
yuquan_chenziyang,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.008049488067626731,-0.01161295651685997
yuquan_chenziyang,yuquan,fir_minus_retrained_unordered,event_continue_nll,0.0146705955266953,0.02116519541325112
yuquan_chenziyang,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,-0.010653764009475708,-0.015370132503271924
yuquan_chenziyang,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,-0.14671623706817627,-0.2116667876361474
yuquan_chenziyang,yuquan,fir_minus_retrained_unordered,event_total_nll,-0.009909510612487571,-0.014296401818272374
yuquan_chenziyang,yuquan,fir_minus_selected_linear,event_contact_choice_nll,0.01699733734130837,0.024521974290622386
yuquan_chenziyang,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,0.014255404472351074,0.020566201338127244
yuquan_chenziyang,yuquan,fir_minus_selected_linear,event_continue_nll,0.049170784652233096,0.07093844717439585
yuquan_chenziyang,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,-0.059464544057846125,-0.08578920282097788
yuquan_chenziyang,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,-0.7220046520233154,-1.041632530972799
yuquan_chenziyang,yuquan,fir_minus_selected_linear,event_total_nll,-0.05216968059539795,-0.0752649394797418
yuquan_chenziyang,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,-5.972385406471936e-05,-8.616330808194679e-05
yuquan_chenziyang,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.00016188621521018298,-0.00023355243987201448
yuquan_chenziyang,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.062340248376130995,0.08993796718003044
yuquan_chenziyang,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,-0.043362557888031006,-0.06255894722532293
yuquan_chenziyang,yuquan,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.6806747913360596,-0.9820061459186631
yuquan_chenziyang,yuquan,retrained_minus_frozen_unordered,event_total_nll,-0.02570950984954834,-0.03709098236362935
yuquan_gaolan,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,0.05395328998565696,0.07783814390195147
yuquan_gaolan,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,0.04689693450927779,0.06765797484942956
yuquan_gaolan,yuquan,fir_minus_retrained_unordered,event_continue_nll,-0.008317761123180403,-0.011999992723711382
yuquan_gaolan,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,-0.007493704557418879,-0.01081113040287524
yuquan_gaolan,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,0.20971310138702415,0.3025520513805041
yuquan_gaolan,yuquan,fir_minus_retrained_unordered,event_total_nll,0.03940308094024636,0.05684662946823986
yuquan_gaolan,yuquan,fir_minus_selected_linear,event_contact_choice_nll,0.0756070613861084,0.10907793251792602
yuquan_gaolan,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,0.06589329242706321,0.09506392621237038
yuquan_gaolan,yuquan,fir_minus_selected_linear,event_continue_nll,0.022030986845493303,0.03178399546788318
yuquan_gaolan,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,-0.010068476200103704,-0.014525740683198169
yuquan_gaolan,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,-0.2617729902267456,-0.377658594838801
yuquan_gaolan,yuquan,fir_minus_selected_linear,event_total_nll,0.053432345390320046,0.077086579717681
yuquan_gaolan,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,-0.010675549507141335,-0.015401562332717422
yuquan_gaolan,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.009278178215027078,-0.01338558169930358
yuquan_gaolan,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.0611660480499267,0.08824395419240531
yuquan_gaolan,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,-0.0061724483966827115,-0.008904960692037181
yuquan_gaolan,yuquan,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.5003746747970581,-0.7218880619161435
yuquan_gaolan,yuquan,retrained_minus_frozen_unordered,event_total_nll,-0.0104928016662591,-0.015137912928943455
yuquan_hanyuxuan,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,0.006692647933959961,0.009655449984739802
yuquan_hanyuxuan,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,0.00623011589050293,0.008988157299392105
yuquan_hanyuxuan,yuquan,fir_minus_retrained_unordered,event_continue_nll,-0.021840825676917995,-0.03150965089300993
yuquan_hanyuxuan,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,-0.010456025600433405,-0.01508485628115332
yuquan_hanyuxuan,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,0.5395686626434324,0.77843303381477
yuquan_hanyuxuan,yuquan,fir_minus_retrained_unordered,event_total_nll,-0.008954286575317383,-0.012918304836909008
yuquan_hanyuxuan,yuquan,fir_minus_selected_linear,event_contact_choice_nll,0.007951021194458452,0.011470898847248251
yuquan_hanyuxuan,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,0.007405519485473633,0.010683906236899398
yuquan_hanyuxuan,yuquan,fir_minus_selected_linear,event_continue_nll,0.010488539934158297,0.015131764549176032
yuquan_hanyuxuan,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,-0.0037514567375183105,-0.005412208031327156
yuquan_hanyuxuan,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,-0.21038854122161887,-0.30352650508029283
yuquan_hanyuxuan,yuquan,fir_minus_selected_linear,event_total_nll,0.007458925247191939,0.010760954464485295
yuquan_hanyuxuan,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,-0.0025544166564941406,-0.0036852442426882634
yuquan_hanyuxuan,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.002354860305786577,-0.0033973452851445624
yuquan_hanyuxuan,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.0447917878627777,0.06462089022217986
yuquan_hanyuxuan,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,0.0016402751207351962,0.0023664167823782135
yuquan_hanyuxuan,yuquan,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.7774320840835571,-1.1215974123353196
yuquan_hanyuxuan,yuquan,retrained_minus_frozen_unordered,event_total_nll,-0.0070879459381103516,-0.010225744455000876
yuquan_huanghanwen,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,-0.011964797973633035,-0.017261554701798697
yuquan_huanghanwen,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.009929180145263894,-0.014324778955665378
yuquan_huanghanwen,yuquan,fir_minus_retrained_unordered,event_continue_nll,-0.027297705411910997,-0.039382264225411814
yuquan_huanghanwen,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,0.0226490199565888,0.03267562877236583
yuquan_huanghanwen,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,0.287885904312134,0.4153315664929504
yuquan_huanghanwen,yuquan,fir_minus_retrained_unordered,event_total_nll,-0.0011502504348754883,-0.0016594605981752406
yuquan_huanghanwen,yuquan,fir_minus_selected_linear,event_contact_choice_nll,-0.010772109031677024,-0.015540868279915656
yuquan_huanghanwen,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,-0.008985757827758789,-0.012963708256736789
yuquan_huanghanwen,yuquan,fir_minus_selected_linear,event_continue_nll,-0.029721848666668008,-0.042879563677454186
yuquan_huanghanwen,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,0.021755844354629517,0.03138704876077616
yuquan_huanghanwen,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,0.2896583080291746,0.417888604545978
yuquan_huanghanwen,yuquan,fir_minus_selected_linear,event_total_nll,0.01898825168609597,0.027394256542682155
yuquan_huanghanwen,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,-0.0013957023620605469,-0.0020135728763017637
yuquan_huanghanwen,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.0014162063598632812,-0.002043153892250167
yuquan_huanghanwen,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.040789432823658,0.05884671245536491
yuquan_huanghanwen,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,-0.01899710297584528,-0.027407026254508957
yuquan_huanghanwen,yuquan,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.3316117525100708,-0.47841463084677743
yuquan_huanghanwen,yuquan,retrained_minus_frozen_unordered,event_total_nll,-0.008303642272949219,-0.011979623528499798
yuquan_litengsheng,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,0.05668354034423828,0.08177706255466205
yuquan_litengsheng,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,0.052750825881958896,0.07610335490269927
yuquan_litengsheng,yuquan,fir_minus_retrained_unordered,event_continue_nll,-0.011969082057476002,-0.0172677353283137
yuquan_litengsheng,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,0.0029686689376831055,0.004282883954436523
yuquan_litengsheng,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,0.20675253868103027,0.298280862246326
yuquan_litengsheng,yuquan,fir_minus_retrained_unordered,event_total_nll,0.05791521072387695,0.0835539873033766
yuquan_litengsheng,yuquan,fir_minus_selected_linear,event_contact_choice_nll,0.015187263488769531,0.02191058971992182
yuquan_litengsheng,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,0.01411366462707564,0.020361713966252006
yuquan_litengsheng,yuquan,fir_minus_selected_linear,event_continue_nll,-0.021856874227523804,-0.03153280405738239
yuquan_litengsheng,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,0.0022673308849334994,0.0032710670237479445
yuquan_litengsheng,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,0.43901872634887695,0.6333701393609137
yuquan_litengsheng,yuquan,fir_minus_selected_linear,event_total_nll,0.016381025314331055,0.023632823985661987
yuquan_litengsheng,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,0.004390716552734375,0.0063344649965789675
yuquan_litengsheng,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,0.004000902175902876,0.005772081728256943
yuquan_litengsheng,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.027333311736583703,0.03943363329344141
yuquan_litengsheng,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,0.008486360311508095,0.012243229936609649
yuquan_litengsheng,yuquan,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.2519354820251465,-0.3634660705416494
yuquan_litengsheng,yuquan,retrained_minus_frozen_unordered,event_total_nll,-0.0005204677581778228,-0.0007508762536657411
yuquan_liyouran,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,-0.03861522674560591,-0.055709996128688516
yuquan_liyouran,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.035366058349609375,-0.05102243699677116
yuquan_liyouran,yuquan,fir_minus_retrained_unordered,event_continue_nll,-0.008216969668865204,-0.011854581392406858
yuquan_liyouran,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,-0.007151544094085693,-0.010317497199236185
yuquan_liyouran,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,0.001738905906677246,0.0025087109281357895
yuquan_liyouran,yuquan,fir_minus_retrained_unordered,event_total_nll,-0.042517662048339844,-0.06134002018733278
yuquan_liyouran,yuquan,fir_minus_selected_linear,event_contact_choice_nll,-0.04077005386352539,-0.058818754525684004
yuquan_liyouran,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,-0.037525892257690874,-0.054138418665104174
yuquan_liyouran,yuquan,fir_minus_selected_linear,event_continue_nll,-0.028644625097513206,-0.041325458576305846
yuquan_liyouran,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,-0.005486696958541898,-0.007915630492948954
yuquan_liyouran,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,0.23360407352447532,0.33701943840522136
yuquan_liyouran,yuquan,fir_minus_selected_linear,event_total_nll,-0.06895470619201616,-0.09948061266917721
yuquan_liyouran,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,0.017048358917236328,0.02459558286519199
yuquan_liyouran,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,0.015728235244750977,0.022691046989537247
yuquan_liyouran,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.019350126385688796,0.027916331377207906
yuquan_liyouran,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,0.013306245207786616,0.019196853974126286
yuquan_liyouran,yuquan,retrained_minus_frozen_unordered,event_terminal_stop_nll,-0.040173053741454634,-0.05795746541016242
yuquan_liyouran,yuquan,retrained_minus_frozen_unordered,event_total_nll,0.01947498321533203,0.02809646170615532
yuquan_pengzihang,yuquan,fir_minus_retrained_unordered,event_contact_choice_nll,-0.0006591081619258254,-0.0009508920766198283
yuquan_pengzihang,yuquan,fir_minus_retrained_unordered,event_contact_contribution_nll,-0.000993490219116211,-0.0014333034122906473
yuquan_pengzihang,yuquan,fir_minus_retrained_unordered,event_continue_nll,0.005438983440399198,0.007846794436941116
yuquan_pengzihang,yuquan,fir_minus_retrained_unordered,event_stop_contribution_nll,-0.02602154016494751,-0.03754114695226275
yuquan_pengzihang,yuquan,fir_minus_retrained_unordered,event_terminal_stop_nll,0.050375938415527344,0.07267711653220912
yuquan_pengzihang,yuquan,fir_minus_retrained_unordered,event_total_nll,-0.014760017395019975,-0.021294203899230157
yuquan_pengzihang,yuquan,fir_minus_selected_linear,event_contact_choice_nll,0.009030938148499201,0.013028889681414755
yuquan_pengzihang,yuquan,fir_minus_selected_linear,event_contact_contribution_nll,0.008337020874023438,0.012027778670741385
yuquan_pengzihang,yuquan,fir_minus_selected_linear,event_continue_nll,-0.038747388869523995,-0.055900665769458485
yuquan_pengzihang,yuquan,fir_minus_selected_linear,event_stop_contribution_nll,-0.044940710067748996,-0.06483573954877019
yuquan_pengzihang,yuquan,fir_minus_selected_linear,event_terminal_stop_nll,0.368011474609375,0.53092832940918
yuquan_pengzihang,yuquan,fir_minus_selected_linear,event_total_nll,-0.017709493637085183,-0.025549398646877445
yuquan_pengzihang,yuquan,retrained_minus_frozen_unordered,event_contact_choice_nll,-0.0028969049453742013,-0.0041793503986180735
yuquan_pengzihang,yuquan,retrained_minus_frozen_unordered,event_contact_contribution_nll,-0.0023611783981323242,-0.0034064603656396505
yuquan_pengzihang,yuquan,retrained_minus_frozen_unordered,event_continue_nll,0.016102872788906097,0.02323153471662066
yuquan_pengzihang,yuquan,retrained_minus_frozen_unordered,event_stop_contribution_nll,0.02066834270954132,0.029818115530448826
