figure,source,candidate,topology,noise,mode,metric,x,value,support_n
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2711,847402,TA,SCL_upper_participation,0.75,1.0,39
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2711,847402,TA,SCL_upper_participation,1.0,0.5,9
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2712,847401,TA,SCL_upper_participation,0.75,0.6578947368421053,38
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2712,847401,TA,SCL_upper_participation,1.0,0.9074074074074074,27
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2712,847402,TA,SCL_upper_participation,0.75,0.6428571428571428,28
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2712,847402,TA,SCL_upper_participation,1.0,0.931818181818182,22
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2511,847401,TA,mode_fraction,0.75,0.20253164556962025,32
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2511,847401,TA,mode_fraction,1.0,0.1509433962264151,16
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2511,847402,TA,mode_fraction,0.75,0.1320754716981132,21
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2511,847402,TA,mode_fraction,1.0,0.16666666666666666,18
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2711,847401,TA,mode_fraction,0.75,0.29239766081871343,50
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2711,847401,TA,mode_fraction,1.0,0.13333333333333333,16
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2711,847402,TA,mode_fraction,0.75,0.2468354430379747,39
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2711,847402,TA,mode_fraction,1.0,0.08571428571428572,9
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2712,847401,TA,mode_fraction,0.75,0.25333333333333335,38
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2712,847401,TA,mode_fraction,1.0,0.1956521739130435,27
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2712,847402,TA,mode_fraction,0.75,0.17834394904458598,28
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2712,847402,TA,mode_fraction,1.0,0.15602836879432624,22
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2511,847401,TA,n,0.75,32.0,32
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2511,847401,TA,n,1.0,16.0,16
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2511,847402,TA,n,0.75,21.0,21
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2511,847402,TA,n,1.0,18.0,18
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2711,847401,TA,n,0.75,50.0,50
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2711,847401,TA,n,1.0,16.0,16
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2711,847402,TA,n,0.75,39.0,39
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2711,847402,TA,n,1.0,9.0,9
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2712,847401,TA,n,0.75,38.0,38
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2712,847401,TA,n,1.0,27.0,27
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI0.75,2712,847402,TA,n,0.75,28.0,28
multiseed_ellipse4_EI_support,multiseed,curve_ellipse4_out1_EI1,2712,847402,TA,n,1.0,22.0,22
multiseed_position_original,multiseed,bridge_circle_out125,2511,847401,TB,participation_mae,0.0,0.2093820618498892,72
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,participation_mae,1.0,0.2128575033344147,49
multiseed_position_original,multiseed,bridge_circle_out125,2511,847402,TB,participation_mae,0.0,0.2039229174209262,92
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,participation_mae,1.0,0.2061414235524758,65
multiseed_position_original,multiseed,bridge_circle_out125,2711,847401,TB,participation_mae,0.0,0.2114750148551521,62
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,participation_mae,1.0,0.2096829001598116,66
multiseed_position_original,multiseed,bridge_circle_out125,2711,847402,TB,participation_mae,0.0,0.2110095999939741,67
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,participation_mae,1.0,0.2068155166472668,93
multiseed_position_original,multiseed,bridge_circle_out125,2712,847401,TB,participation_mae,0.0,0.2078952533153896,90
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,participation_mae,1.0,0.2008297262498625,78
multiseed_position_original,multiseed,bridge_circle_out125,2712,847402,TB,participation_mae,0.0,0.2030275284476647,105
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,participation_mae,1.0,0.2074349872240555,103
multiseed_position_original,multiseed,bridge_circle_out125,2511,847401,TB,rank_correlation,0.0,0.5392857142857141,72
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,rank_correlation,1.0,0.5214285714285714,49
multiseed_position_original,multiseed,bridge_circle_out125,2511,847402,TB,rank_correlation,0.0,0.5392857142857141,92
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,rank_correlation,1.0,0.5214285714285714,65
multiseed_position_original,multiseed,bridge_circle_out125,2711,847401,TB,rank_correlation,0.0,0.5428571428571428,62
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,rank_correlation,1.0,0.5249999999999999,66
multiseed_position_original,multiseed,bridge_circle_out125,2711,847402,TB,rank_correlation,0.0,0.557142857142857,67
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,rank_correlation,1.0,0.5249999999999999,93
multiseed_position_original,multiseed,bridge_circle_out125,2712,847401,TB,rank_correlation,0.0,0.5071428571428571,90
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,rank_correlation,1.0,0.5071428571428571,78
multiseed_position_original,multiseed,bridge_circle_out125,2712,847402,TB,rank_correlation,0.0,0.5428571428571428,105
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,rank_correlation,1.0,0.5107142857142856,103
multiseed_position_original,multiseed,bridge_circle_out125,2511,847401,TB,no_SCL,0.0,0.0,72
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,no_SCL,1.0,0.0,49
multiseed_position_original,multiseed,bridge_circle_out125,2511,847402,TB,no_SCL,0.0,0.0,92
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,no_SCL,1.0,0.0,65
multiseed_position_original,multiseed,bridge_circle_out125,2711,847401,TB,no_SCL,0.0,0.0,62
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,no_SCL,1.0,0.0,66
multiseed_position_original,multiseed,bridge_circle_out125,2711,847402,TB,no_SCL,0.0,0.0,67
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,no_SCL,1.0,0.0,93
multiseed_position_original,multiseed,bridge_circle_out125,2712,847401,TB,no_SCL,0.0,0.0,90
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,no_SCL,1.0,0.0,78
multiseed_position_original,multiseed,bridge_circle_out125,2712,847402,TB,no_SCL,0.0,0.0,105
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,no_SCL,1.0,0.0,103
multiseed_position_original,multiseed,bridge_circle_out125,2511,847401,TA,participation_mae,0.0,0.2304297728977596,67
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,participation_mae,1.0,0.1952390597965987,90
multiseed_position_original,multiseed,bridge_circle_out125,2511,847402,TA,participation_mae,0.0,0.2291784537359927,66
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,participation_mae,1.0,0.1847467953802836,79
multiseed_position_original,multiseed,bridge_circle_out125,2711,847401,TA,participation_mae,0.0,0.1913899519900279,78
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,participation_mae,1.0,0.2320378106933367,78
multiseed_position_original,multiseed,bridge_circle_out125,2711,847402,TA,participation_mae,0.0,0.1807345514903433,72
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,participation_mae,1.0,0.2234908021463282,65
multiseed_position_original,multiseed,bridge_circle_out125,2712,847401,TA,participation_mae,0.0,0.2948671050965812,76
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,participation_mae,1.0,0.2166439808327258,87
multiseed_position_original,multiseed,bridge_circle_out125,2712,847402,TA,participation_mae,0.0,0.3110810269981092,62
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,participation_mae,1.0,0.2354341162814334,71
multiseed_position_original,multiseed,bridge_circle_out125,2511,847401,TA,rank_correlation,0.0,0.7607142857142856,67
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,rank_correlation,1.0,0.8892857142857141,90
multiseed_position_original,multiseed,bridge_circle_out125,2511,847402,TA,rank_correlation,0.0,0.7571428571428571,66
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,rank_correlation,1.0,0.8714285714285712,79
multiseed_position_original,multiseed,bridge_circle_out125,2711,847401,TA,rank_correlation,0.0,0.6749999999999999,78
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,rank_correlation,1.0,0.8178571428571428,78
multiseed_position_original,multiseed,bridge_circle_out125,2711,847402,TA,rank_correlation,0.0,0.6607142857142856,72
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,rank_correlation,1.0,0.8642857142857141,65
multiseed_position_original,multiseed,bridge_circle_out125,2712,847401,TA,rank_correlation,0.0,0.5642857142857142,76
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,rank_correlation,1.0,0.5857142857142856,87
multiseed_position_original,multiseed,bridge_circle_out125,2712,847402,TA,rank_correlation,0.0,0.4928571428571427,62
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,rank_correlation,1.0,0.5428571428571428,71
multiseed_position_original,multiseed,bridge_circle_out125,2511,847401,TA,no_SCL,0.0,0.0,67
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,no_SCL,1.0,0.0,90
multiseed_position_original,multiseed,bridge_circle_out125,2511,847402,TA,no_SCL,0.0,0.0,66
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,no_SCL,1.0,0.0,79
multiseed_position_original,multiseed,bridge_circle_out125,2711,847401,TA,no_SCL,0.0,0.0,78
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,no_SCL,1.0,0.0,78
multiseed_position_original,multiseed,bridge_circle_out125,2711,847402,TA,no_SCL,0.0,0.0,72
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,no_SCL,1.0,0.0,65
multiseed_position_original,multiseed,bridge_circle_out125,2712,847401,TA,no_SCL,0.0,0.0,76
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,no_SCL,1.0,0.0,87
multiseed_position_original,multiseed,bridge_circle_out125,2712,847402,TA,no_SCL,0.0,0.0,62
multiseed_position_original,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,no_SCL,1.0,0.0,71
multiseed_position_time,multiseed,bridge_circle_out125,2511,847401,TB,SCL_minus_ICL_lag_median_ms,0.0,35.15070612651493,72
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,SCL_minus_ICL_lag_median_ms,1.0,34.9357175366531,49
multiseed_position_time,multiseed,bridge_circle_out125,2511,847402,TB,SCL_minus_ICL_lag_median_ms,0.0,35.09358446753049,92
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,SCL_minus_ICL_lag_median_ms,1.0,34.747492009137204,65
multiseed_position_time,multiseed,bridge_circle_out125,2711,847401,TB,SCL_minus_ICL_lag_median_ms,0.0,35.72721858447767,62
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,SCL_minus_ICL_lag_median_ms,1.0,35.51231574398298,66
multiseed_position_time,multiseed,bridge_circle_out125,2711,847402,TB,SCL_minus_ICL_lag_median_ms,0.0,35.10369286354398,67
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,SCL_minus_ICL_lag_median_ms,1.0,35.33512809294916,93
multiseed_position_time,multiseed,bridge_circle_out125,2712,847401,TB,SCL_minus_ICL_lag_median_ms,0.0,34.87761967974075,90
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,SCL_minus_ICL_lag_median_ms,1.0,34.72431857102856,78
multiseed_position_time,multiseed,bridge_circle_out125,2712,847402,TB,SCL_minus_ICL_lag_median_ms,0.0,34.67413462661352,105
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,SCL_minus_ICL_lag_median_ms,1.0,34.701644191845844,103
multiseed_position_time,multiseed,bridge_circle_out125,2511,847401,TB,recruitment_span_ms_median,0.0,80.0,72
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,recruitment_span_ms_median,1.0,80.0,49
multiseed_position_time,multiseed,bridge_circle_out125,2511,847402,TB,recruitment_span_ms_median,0.0,78.0,92
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,recruitment_span_ms_median,1.0,80.0,65
multiseed_position_time,multiseed,bridge_circle_out125,2711,847401,TB,recruitment_span_ms_median,0.0,78.0,62
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,recruitment_span_ms_median,1.0,76.0,66
multiseed_position_time,multiseed,bridge_circle_out125,2711,847402,TB,recruitment_span_ms_median,0.0,76.0,67
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,recruitment_span_ms_median,1.0,78.0,93
multiseed_position_time,multiseed,bridge_circle_out125,2712,847401,TB,recruitment_span_ms_median,0.0,74.0,90
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,recruitment_span_ms_median,1.0,74.0,78
multiseed_position_time,multiseed,bridge_circle_out125,2712,847402,TB,recruitment_span_ms_median,0.0,74.0,105
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,recruitment_span_ms_median,1.0,74.0,103
multiseed_position_time,multiseed,bridge_circle_out125,2511,847401,TB,local_width_ms_median,0.0,16.0,72
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,local_width_ms_median,1.0,16.0,49
multiseed_position_time,multiseed,bridge_circle_out125,2511,847402,TB,local_width_ms_median,0.0,16.0,92
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,local_width_ms_median,1.0,16.0,65
multiseed_position_time,multiseed,bridge_circle_out125,2711,847401,TB,local_width_ms_median,0.0,16.0,62
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,local_width_ms_median,1.0,16.0,66
multiseed_position_time,multiseed,bridge_circle_out125,2711,847402,TB,local_width_ms_median,0.0,16.0,67
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,local_width_ms_median,1.0,16.0,93
multiseed_position_time,multiseed,bridge_circle_out125,2712,847401,TB,local_width_ms_median,0.0,18.0,90
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,local_width_ms_median,1.0,18.0,78
multiseed_position_time,multiseed,bridge_circle_out125,2712,847402,TB,local_width_ms_median,0.0,17.0,105
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,local_width_ms_median,1.0,18.0,103
multiseed_position_time,multiseed,bridge_circle_out125,2511,847401,TA,SCL_minus_ICL_lag_median_ms,0.0,-15.616664680681424,67
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,SCL_minus_ICL_lag_median_ms,1.0,-12.484785581929827,90
multiseed_position_time,multiseed,bridge_circle_out125,2511,847402,TA,SCL_minus_ICL_lag_median_ms,0.0,-15.680450782376283,66
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,SCL_minus_ICL_lag_median_ms,1.0,-12.961126672202226,79
multiseed_position_time,multiseed,bridge_circle_out125,2711,847401,TA,SCL_minus_ICL_lag_median_ms,0.0,-18.835192076592648,78
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,SCL_minus_ICL_lag_median_ms,1.0,-21.275578681561456,78
multiseed_position_time,multiseed,bridge_circle_out125,2711,847402,TA,SCL_minus_ICL_lag_median_ms,0.0,-18.25639376977824,72
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,SCL_minus_ICL_lag_median_ms,1.0,-21.136112214553577,65
multiseed_position_time,multiseed,bridge_circle_out125,2712,847401,TA,SCL_minus_ICL_lag_median_ms,0.0,37.36663436766139,76
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,SCL_minus_ICL_lag_median_ms,1.0,-10.934505512363105,87
multiseed_position_time,multiseed,bridge_circle_out125,2712,847402,TA,SCL_minus_ICL_lag_median_ms,0.0,42.2021434483936,62
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,SCL_minus_ICL_lag_median_ms,1.0,-10.57475750969752,71
multiseed_position_time,multiseed,bridge_circle_out125,2511,847401,TA,recruitment_span_ms_median,0.0,42.0,67
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,recruitment_span_ms_median,1.0,44.0,90
multiseed_position_time,multiseed,bridge_circle_out125,2511,847402,TA,recruitment_span_ms_median,0.0,42.0,66
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,recruitment_span_ms_median,1.0,40.0,79
multiseed_position_time,multiseed,bridge_circle_out125,2711,847401,TA,recruitment_span_ms_median,0.0,46.0,78
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,recruitment_span_ms_median,1.0,48.0,78
multiseed_position_time,multiseed,bridge_circle_out125,2711,847402,TA,recruitment_span_ms_median,0.0,46.0,72
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,recruitment_span_ms_median,1.0,48.0,65
multiseed_position_time,multiseed,bridge_circle_out125,2712,847401,TA,recruitment_span_ms_median,0.0,126.0,76
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,recruitment_span_ms_median,1.0,52.0,87
multiseed_position_time,multiseed,bridge_circle_out125,2712,847402,TA,recruitment_span_ms_median,0.0,126.0,62
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,recruitment_span_ms_median,1.0,126.0,71
multiseed_position_time,multiseed,bridge_circle_out125,2511,847401,TA,local_width_ms_median,0.0,16.0,67
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,local_width_ms_median,1.0,16.0,90
multiseed_position_time,multiseed,bridge_circle_out125,2511,847402,TA,local_width_ms_median,0.0,16.0,66
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,local_width_ms_median,1.0,16.0,79
multiseed_position_time,multiseed,bridge_circle_out125,2711,847401,TA,local_width_ms_median,0.0,16.0,78
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,local_width_ms_median,1.0,16.0,78
multiseed_position_time,multiseed,bridge_circle_out125,2711,847402,TA,local_width_ms_median,0.0,16.0,72
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,local_width_ms_median,1.0,16.0,65
multiseed_position_time,multiseed,bridge_circle_out125,2712,847401,TA,local_width_ms_median,0.0,16.0,76
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,local_width_ms_median,1.0,16.0,87
multiseed_position_time,multiseed,bridge_circle_out125,2712,847402,TA,local_width_ms_median,0.0,16.0,62
multiseed_position_time,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,local_width_ms_median,1.0,16.0,71
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847401,TB,pair_0,0.0,0.1290322580645161,62
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,pair_0,1.0,0.2325581395348837,43
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847402,TB,pair_0,0.0,0.088235294117647,68
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,pair_0,1.0,0.2941176470588235,51
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847401,TB,pair_0,0.0,0.1333333333333333,60
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,pair_0,1.0,0.2063492063492063,63
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847402,TB,pair_0,0.0,0.1129032258064516,62
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,pair_0,1.0,0.1839080459770115,87
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847401,TB,pair_0,0.0,0.0136986301369863,73
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,pair_0,1.0,0.064516129032258,62
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847402,TB,pair_0,0.0,0.04,75
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,pair_0,1.0,0.0,77
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847401,TB,pair_1,0.0,0.087719298245614,57
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,pair_1,1.0,0.1666666666666666,42
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847402,TB,pair_1,0.0,0.0757575757575757,66
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,pair_1,1.0,0.1458333333333333,48
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847401,TB,pair_1,0.0,0.1864406779661017,59
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,pair_1,1.0,0.2419354838709677,62
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847402,TB,pair_1,0.0,0.1147540983606557,61
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,pair_1,1.0,0.2941176470588235,85
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847401,TB,pair_1,0.0,0.0555555555555555,72
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,pair_1,1.0,0.064516129032258,62
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847402,TB,pair_1,0.0,0.0675675675675675,74
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,pair_1,1.0,0.0512820512820512,78
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847401,TB,pair_2,0.0,0.1166666666666666,60
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847401,TB,pair_2,1.0,0.0714285714285714,42
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847402,TB,pair_2,0.0,0.1095890410958904,73
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847402,TB,pair_2,1.0,0.0754716981132075,53
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847401,TB,pair_2,0.0,0.1785714285714285,56
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847401,TB,pair_2,1.0,0.2096774193548387,62
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847402,TB,pair_2,0.0,0.296875,64
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847402,TB,pair_2,1.0,0.2808988764044944,89
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847401,TB,pair_2,0.0,0.1234567901234567,81
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847401,TB,pair_2,1.0,0.144927536231884,69
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847402,TB,pair_2,0.0,0.2340425531914893,94
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847402,TB,pair_2,1.0,0.2,95
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847401,TA,pair_0,0.0,0.6111111111111112,18
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,pair_0,1.0,0.951219512195122,41
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847402,TA,pair_0,0.0,0.7,20
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,pair_0,1.0,1.0,37
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847401,TA,pair_0,0.0,0.365079365079365,63
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,pair_0,1.0,0.7536231884057971,69
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847402,TA,pair_0,0.0,0.3666666666666666,60
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,pair_0,1.0,0.7704918032786885,61
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847401,TA,pair_0,0.0,0.1666666666666666,12
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,pair_0,1.0,0.2857142857142857,7
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847402,TA,pair_0,0.0,0.1666666666666666,6
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,pair_0,1.0,0.0,1
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847401,TA,pair_1,0.0,1.0,10
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,pair_1,1.0,1.0,32
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847402,TA,pair_1,0.0,1.0,10
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,pair_1,1.0,1.0,37
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847401,TA,pair_1,0.0,0.6031746031746031,63
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,pair_1,1.0,0.9859154929577464,71
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847402,TA,pair_1,0.0,0.6666666666666666,54
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,pair_1,1.0,0.9838709677419356,62
multiseed_position_scl,multiseed,bridge_circle_out125,2712,847401,TA,pair_1,0.0,1.0,3
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847401,TA,pair_1,1.0,1.0,13
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2712,847402,TA,pair_1,1.0,1.0,3
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847401,TA,pair_2,0.0,0.875,24
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847401,TA,pair_2,1.0,0.717391304347826,46
multiseed_position_scl,multiseed,bridge_circle_out125,2511,847402,TA,pair_2,0.0,0.9166666666666666,24
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2511,847402,TA,pair_2,1.0,0.6976744186046512,43
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847401,TA,pair_2,0.0,1.0,65
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847401,TA,pair_2,1.0,0.9866666666666668,75
multiseed_position_scl,multiseed,bridge_circle_out125,2711,847402,TA,pair_2,0.0,1.0,58
multiseed_position_scl,multiseed,bridge_circle_out125_xminus075,2711,847402,TA,pair_2,1.0,1.0,63
