job,kind,z_setting,dynamics_seed,event_index,event_time_ms,qualifying_start_ms,primary_eligible,exclusion_reasons,prolonged,mode,support,n_contacts,z_at_detection_start,q_at_detection_start,window_start_ms,window_end_ms,distance_mode0,distance_mode1,upper_SCL_n,upper_SCL_ms,right_ICL_n,right_ICL_ms,middle_ICL_n,middle_ICL_ms,left_ICL_n,left_ICL_ms,middle_before_both_ICL_ends,right_before_upper_and_left,upper_and_left_before_right,centroid_SCL9_ms,centroid_ICL11_ms,centroid_SCL8_ms,centroid_ICL10_ms,centroid_SCL7_ms,centroid_ICL9_ms,centroid_ICL8_ms,centroid_SCL6_ms,centroid_ICL7_ms,centroid_ICL6_ms,centroid_ICL5_ms,centroid_ICL4_ms,centroid_ICL3_ms,centroid_ICL2_ms,centroid_ICL1_ms
fixed_p050_dyn847103,fixed,0.5,847103,8,2967.0,2924.0,False,overlapping_window,False,0,1,15,0.5,0.09242343145200195,2842.0,3092.0,0.39282836267518856,0.5829375096063671,4,2949.7134681468165,2,2954.416639822359,4,2983.7732963024228,3,3009.8289965596305,False,False,False,2951.3334326627396,3016.1873854952896,2946.0038830458375,3009.8289965596305,2948.0935036308933,3002.3797084791904,2993.845888088785,2953.8185470458297,2986.870148757375,2980.676443847471,2973.855304532571,2967.6143502360196,2960.0017123823577,2955.0523585375568,2953.7809211071603
fixed_p050_dyn847103,fixed,0.5,847103,9,3201.0,3170.0,False,overlapping_window,False,0,1,12,0.5,0.09242343145200195,3076.0,3326.0,0.4086703821830481,0.7266728239981675,1,3237.441071569461,2,3177.7800182593137,4,3202.0862305473156,3,3228.3093788065994,False,True,False,3237.441071569461,3234.565169915684,,3228.3093788065994,,3220.969964893936,3212.2893340577257,,3205.146221045011,3199.0262400496204,3191.9898004781658,3185.581590361855,3178.398311903852,3176.655947737797,3178.9040887808305
fixed_p050_dyn847103,fixed,0.5,847103,10,3429.0,3392.0,False,overlapping_window,False,0,1,12,0.5,0.09242343145200195,3304.0,3554.0,0.3567831351918249,0.6136675743751681,1,3429.595657846121,2,3410.4644143891346,4,3433.449864224359,3,3456.3773656999747,False,True,False,3429.595657846121,3462.4587692473,,3456.3773656999747,,3450.1173281789006,3442.9057357742395,,3436.372349557946,3430.527378890771,3425.004609965659,3419.0696409752086,3413.2712728813167,3409.179242414665,3411.7495863636036
fixed_p050_dyn847103,fixed,0.5,847103,11,3659.0,3618.0,False,overlapping_window,False,0,0,14,0.5,0.09242343145200195,3534.0,3784.0,0.5828078903541628,0.7388184759260528,4,3623.1135533707966,1,3646.74677385375,4,3670.8698416745374,3,3695.4171871131985,False,False,False,3635.026708690303,3701.521559813953,3625.783995884927,3695.4171871131985,3620.443110856666,3688.202133620441,3680.4340350961816,3610.561387750254,3673.8588647323913,3667.8808186166834,3661.7316568494994,3655.916878571379,3647.916964006669,3646.74677385375,
fixed_p050_dyn847103,fixed,0.5,847103,12,3992.0,3954.0,True,,False,0,-1,14,0.5,0.09242343145200195,3866.0,4116.0,1.166334316548769,1.0915743560719762,4,3881.730128015455,2,3983.6548399424423,4,3996.098562149179,2,3987.7159794017575,False,False,False,3893.569094571451,,3884.2683991989225,3983.872533994602,3879.191856831988,3991.5594248089133,3990.8085870865016,3872.9166818009808,3996.4921122808373,4000.491778720837,3995.705012017521,3989.140805366623,3982.888795532267,3981.5238287762886,3985.785851108596
fixed_p050_dyn847103,fixed,0.5,847103,13,4396.0,4350.0,True,,False,0,0,15,0.5,0.09242343145200195,4270.0,4520.0,0.5381489290092243,0.9290832719548305,4,4448.688509853089,2,4368.550640718372,4,4385.8736616271835,3,4410.902584635473,False,True,False,4460.505480639727,4416.854419352204,4451.526930016108,4410.902584635473,4445.85008969007,4403.751902773408,4395.7773343588415,4437.083805077367,4388.886845831318,4382.860477423048,4377.048433098947,4370.896218971231,4364.131762278449,4365.6038316132945,4371.49744982345
fixed_p050_dyn847103,fixed,0.5,847103,14,4649.0,4618.0,False,overlapping_window,False,0,1,11,0.5,0.09242343145200195,4524.0,4774.0,0.32971391986177434,0.6215752754079624,0,,2,4629.44264464526,4,4650.78683314221,3,4676.655049159531,False,,,,4683.6383623201145,,4676.655049159531,,4669.677057645253,4661.513767114131,,4654.154796725293,4647.4188695591265,4641.301385561243,4635.307803562845,4629.645474974127,4627.555872961319,4631.3294163292
fixed_p050_dyn847103,fixed,0.5,847103,15,4876.0,4838.0,False,overlapping_window,False,0,0,13,0.5,0.09242343145200195,4750.0,5000.0,0.7065518044319224,0.8754758138432741,2,4810.293795268168,2,4860.284607818545,4,4886.021270583802,3,4911.572429611685,False,False,False,,4918.056669522383,,4911.572429611685,4812.235537067914,4904.513025674936,4896.036940515948,4808.352053468422,4888.9417135795375,4883.100827588067,4876.698294543152,4870.4824938505535,4863.175382842757,4859.862806943164,4860.706408693926
fixed_p050_dyn847103,fixed,0.5,847103,16,5112.0,5078.0,False,overlapping_window,False,0,0,12,0.5,0.09242343145200195,4986.0,5236.0,0.5841180455928148,0.7536765865622714,1,5057.854807512617,2,5091.267594856232,4,5118.9217465439,3,5144.7087350711545,False,False,False,5057.854807512617,5150.603119257694,,5144.7087350711545,,5137.504774874961,5129.164478484839,,5122.082059793778,5115.761433294022,5108.832590133929,5102.53294874995,5094.9976298062975,5090.500187053329,5092.035002659135
fixed_p050_dyn847103,fixed,0.5,847103,17,5352.0,5308.0,False,overlapping_window,False,0,1,15,0.5,0.09242343145200195,5226.0,5476.0,0.31760900651512625,0.7074800966145864,4,5366.421625731298,2,5321.264490022871,4,5340.978834843783,3,5367.1564540052095,False,True,False,5380.265435221594,5373.632012288071,5369.525442820771,5367.1564540052095,5363.317808641825,5359.851085254591,5351.114486946913,5351.108567841335,5344.089591778775,5337.868077908793,5331.393937306198,5325.00469569312,5318.924378737657,5319.004325391614,5323.5246546541275
fixed_p050_dyn847103,fixed,0.5,847103,18,5569.0,5536.0,False,overlapping_window,False,0,1,12,0.5,0.09242343145200195,5444.0,5694.0,0.41049996478697126,0.7283834047678897,1,5608.3421795957265,2,5544.024116882083,4,5568.837858916717,3,5594.098404763975,False,True,False,5608.3421795957265,5600.184290168103,,5594.098404763975,,5586.975035754495,5578.943468987786,,5571.812675902774,5565.863041930661,5559.42343016146,5553.2539737856,5547.51332656361,5543.758207570753,5544.290026193414
fixed_p050_dyn847103,fixed,0.5,847103,19,5828.0,5790.0,True,,False,0,1,14,0.5,0.09242343145200195,5702.0,5952.0,0.40945432263255643,0.704700068714683,4,5854.187353702897,2,5801.4006139389185,4,5820.738684280577,2,5840.549170857774,False,True,False,5862.487337758019,,5855.488292924138,5846.516501755304,5852.886414481656,5834.581839960245,5831.240863897959,5845.902606650787,5823.437910043459,5818.0394585176955,5811.387507729861,5805.490543145564,5799.15993112252,5798.8851259911535,5803.916101886683
fixed_p100_dyn847103,fixed,1.0,847103,0,706.0,678.0,False,overlapping_window,False,0,1,11,1.0,0.0,580.0,830.0,0.3390992528538529,0.6265798278831529,0,,2,684.057173021914,4,709.2467370679747,3,735.0580330878137,False,,,,741.7132915257938,,735.0580330878137,,725.5867474891915,718.5187405460998,,712.2349127513245,706.2585613846248,699.3707497852098,692.9190057532546,685.7882904000945,682.7007303406293,685.4136157031987
fixed_p100_dyn847103,fixed,1.0,847103,1,927.0,884.0,False,overlapping_window,False,0,1,15,1.0,0.0,802.0,1052.0,0.2622158577589045,0.6563466527688909,4,925.2709469019052,2,902.6014155959091,4,932.6226822407259,3,958.1962300880344,False,True,False,935.842992156558,964.5126918433035,927.6281011281292,958.1962300880344,922.9137926756812,951.085624824124,942.6156217538866,918.3005084777102,935.5833321930407,929.6620322884111,922.4058076147073,915.4159237364607,908.8654452890102,900.6668597115873,904.5359714802308
fixed_p100_dyn847103,fixed,1.0,847103,2,1202.0,1174.0,False,overlapping_window,False,0,1,11,1.0,0.1325173831363031,1076.0,1326.0,0.4907975610397995,0.6524661021842101,0,,2,1188.8121509968757,4,1201.0800103195656,3,1221.721926924173,False,,,,1155.3205440856814,,1228.9278719581764,,1221.721926924173,1213.336110787456,,1202.6216149910342,1199.538405648097,1192.3633625328084,1187.1850997965234,1184.1190216909836,1186.1977919733627,1191.4265100203888
fixed_p100_dyn847103,fixed,1.0,847103,3,1429.0,1396.0,False,overlapping_window,False,0,0,14,1.0,0.15231883119115297,1304.0,1554.0,0.8740510954250833,0.9876507456162521,3,1346.6434371684984,2,1409.2866626210744,4,1435.5619786730904,3,1460.8693577627155,False,False,False,1355.6722191481754,1467.1986813256358,1346.6434371684984,1460.8693577627155,1342.0875966259605,1453.9731177739905,1445.6438633081723,,1438.60042636504,1432.523530981141,1425.3839722554808,1419.8230046814012,1412.5592965467215,1409.0804913448144,1409.4928338973343
fixed_p100_dyn847103,fixed,1.0,847103,4,1691.0,1650.0,False,overlapping_window,False,0,1,15,1.0,0.15231883119115297,1566.0,1816.0,0.38869650838475583,0.6893665450011928,4,1706.9449428006005,2,1664.6957818600185,4,1687.0330118544698,3,1706.1246052569927,False,True,False,1718.351151971786,1656.708117987658,1709.6541940895574,1714.675304411969,1704.2356915116436,1706.1246052569927,1697.6205541043548,1694.667891929472,1690.1663519921403,1683.8996717167993,1677.5502891469876,1671.1986551820848,1663.8695652370343,1663.2673365686162,1666.1242271514209
fixed_p100_dyn847103,fixed,1.0,847103,5,1897.0,1856.0,False,overlapping_window,False,0,1,14,1.0,0.15231883119115297,1772.0,2022.0,0.4825502100916924,0.8110208921291907,3,1942.9181439442202,2,1865.817772557986,4,1890.6662701603914,3,1916.6576827448453,False,True,False,,1923.091075071826,1949.928250054308,1916.6576827448453,1942.9181439442202,1909.3682562964877,1900.9730649241424,1932.3569347872676,1893.7848586719856,1887.547681648797,1880.7283743859891,1874.6620126962287,1866.972131422492,1863.6423542631617,1867.9931908528104
fixed_p100_dyn847103,fixed,1.0,847103,6,2123.0,2086.0,False,overlapping_window,False,0,1,12,1.0,0.15231883119115297,1998.0,2248.0,0.41501543118298256,0.7049543496837637,1,2165.6930262799756,2,2101.5398803501857,4,2122.414560062799,3,2145.995649335402,False,True,False,2165.6930262799756,2151.992630488225,,2145.995649335402,,2138.7972872909795,2131.4399273403865,,2125.111568153814,2119.7175519717835,2114.0251108299817,2108.672086552903,2102.6377796632532,2099.706343285685,2103.373417414686
fixed_p100_dyn847103,fixed,1.0,847103,7,2388.0,2356.0,True,,False,0,1,11,1.0,0.15231883119115297,2262.0,2512.0,0.32979654191400465,0.6204902614711942,0,,2,2368.4233060126408,4,2390.7039035721905,3,2416.080069179708,False,,,,2422.6996217116475,,2416.080069179708,,2408.7745182301774,2400.6700535510086,,2393.573939995458,2387.8338671489228,2381.1643754026877,2375.256360375336,2368.506335135026,2366.5204967104787,2370.3261153148032
fixed_p100_dyn847103,fixed,1.0,847103,8,2756.0,2724.0,False,overlapping_window,False,0,1,11,1.0,0.15231883119115297,2630.0,2880.0,0.3265503031355989,0.6168173241649695,0,,2,2736.7322049972818,4,2758.3121695269842,3,2783.611045475571,False,,,,2790.305623959941,,2783.611045475571,,2776.4850648167353,2767.497808743165,,2761.6080312956983,2755.01630775827,2749.230168804456,2743.1552908607173,2737.7240650240788,2735.0926973805904,2738.3717126139727
fixed_p100_dyn847103,fixed,1.0,847103,9,2984.0,2954.0,False,overlapping_window,False,0,1,11,1.0,0.15231883119115297,2858.0,3108.0,0.34841335124046713,0.6422669261293119,0,,2,2957.996114335552,4,2987.521611950174,3,3013.280338299211,False,,,,3019.6842231755004,,3013.280338299211,,3005.9308350434967,2997.545626503553,,2990.7267026982413,2984.3165212021063,2977.2686571642553,2971.0746461178514,2963.609103240533,2958.6985011930337,2957.293727478071
fixed_p100_dyn847103,fixed,1.0,847103,10,3203.0,3160.0,False,overlapping_window,False,0,0,15,1.0,0.15231883119115297,3078.0,3328.0,0.7841460425295448,0.9020234565182491,4,3143.015910447808,2,3192.3959558414826,4,3218.7563942352413,3,3244.2448652393473,False,False,False,3155.4889704530733,3250.7588578979457,3145.8433327363678,3244.2448652393473,3140.1884881592487,3237.1130487103765,3228.9225171254457,3130.7334954499397,3221.833916019597,3215.6788724508856,3208.904333881946,3202.607573311424,3195.2576649511493,3191.9696346564983,3192.8222770264674
fixed_p100_dyn847103,fixed,1.0,847103,11,3438.0,3402.0,False,overlapping_window,False,0,1,12,1.0,0.15231883119115297,3312.0,3562.0,0.3528354661062723,0.6054343911998394,1,3429.495853237729,2,3421.9434065346036,4,3445.03605936635,3,3469.6126548112265,False,True,False,3429.495853237729,3475.8057889103784,,3469.6126548112265,,3462.303151880358,3454.842004928501,,3448.102774590981,3441.969344141719,3435.9221189037244,3429.8565515779674,3424.388146967263,3420.6074452662115,3423.2793678029957
fixed_p100_dyn847103,fixed,1.0,847103,12,3763.0,3732.0,False,overlapping_window,False,0,-1,15,1.0,0.15231883119115297,3638.0,3888.0,1.1768044532440567,1.2756498719256144,4,3645.745288469373,2,3739.360634082106,4,3765.6694524262,3,3791.2558242392815,False,False,False,3654.929732065491,3797.8223672400377,3647.2371567805735,3791.2558242392815,3644.2534201581725,3783.6705886974933,3775.718207802124,3642.6908292518297,3768.64869182858,3762.690213023821,3756.0229660660357,3749.4035907934267,3742.168355356377,3737.9046857359203,3740.816582428292
fixed_p100_dyn847103,fixed,1.0,847103,13,4012.0,3980.0,False,overlapping_window,False,0,0,12,1.0,0.15231883119115297,3886.0,4136.0,0.6155406089232358,0.9343837215282621,1,4122.4236800398485,2,3995.8120456533275,4,4014.844460408671,3,4040.5160856339558,False,True,False,,4046.9909644497184,,4040.5160856339558,4122.4236800398485,4033.3093088181276,4024.6593561839804,,4017.848669069239,4011.840251748103,4005.2650513366884,3999.1083714961737,3993.437588549362,3993.346753305781,3998.277338000874
fixed_p100_dyn847103,fixed,1.0,847103,14,4221.0,4184.0,False,overlapping_window,False,0,0,14,1.0,0.15231883119115297,4096.0,4346.0,0.8458151687832529,0.9532805103728181,3,4145.67328262238,2,4208.629349152291,4,4231.549708102411,3,4256.111044780115,False,False,False,4155.08551769084,4262.89494521583,4145.67328262238,4256.111044780115,4140.236048865821,4248.951792042556,4241.157767361274,,4234.444692807609,4228.654723397214,4221.696952656034,4215.462957290045,4208.089023328144,4206.406282102165,4210.852416202417
fixed_p100_dyn847103,fixed,1.0,847103,15,4452.0,4408.0,False,overlapping_window,False,0,1,15,1.0,0.15231883119115297,4326.0,4576.0,0.32505525333104046,0.5720797651415833,4,4446.90560691061,2,4440.272582283051,4,4461.318298531856,3,4487.401699879285,False,True,False,4458.576406274328,4493.768843137449,4449.78292978711,4487.401699879285,4444.028284034111,4479.898646875997,4471.621598577828,4435.231069945428,4464.320108464451,4458.316488599261,4451.681222657073,4446.005001276766,4439.261683275143,4437.98730430174,4442.557860264362
fixed_p100_dyn847103,fixed,1.0,847103,16,4718.0,4688.0,True,,False,0,0,12,1.0,0.15231883119115297,4592.0,4842.0,0.6149214407282199,0.9333216398114941,1,4819.197105398084,2,4696.60808073287,4,4721.538501476351,3,4747.085398583439,False,True,False,,4753.505444204057,,4747.085398583439,,4739.526228850022,4731.206556054979,4819.197105398084,4724.631764026453,4718.445238926249,4711.385131716279,4705.415905892182,4698.546431781166,4694.985530482866,4698.230630982874
