subject,dataset,tolerance_ms,condition,component,gain_nats,gain_bits
yuquan_zhangjiaqi,yuquan,5.0,linear_state,event_total_nll,-0.04851031303405762,-0.06998558804620617
yuquan_zhangjiaqi,yuquan,10.0,history_3,event_contact_choice_nll,0.0017551779747009277,0.002532186559978563
yuquan_zhangjiaqi,yuquan,10.0,history_3,event_contact_contribution_nll,0.0005357563495634876,0.0007729330286400175
yuquan_zhangjiaqi,yuquan,10.0,history_3,event_stop_contribution_nll,-0.4493780732154846,-0.6483155177122172
yuquan_zhangjiaqi,yuquan,10.0,history_3,event_total_nll,-0.46093642711639404,-0.6649906975658988
yuquan_zhangjiaqi,yuquan,10.0,linear_state,event_contact_choice_nll,0.020572423934936523,0.029679733989998337
yuquan_zhangjiaqi,yuquan,10.0,linear_state,event_contact_contribution_nll,0.012799590826034546,0.018465906210127912
yuquan_zhangjiaqi,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.2457197904586792,-0.35449872314301173
yuquan_zhangjiaqi,yuquan,10.0,linear_state,event_total_nll,-0.24201703071594238,-0.349156770024562
yuquan_zhangkexuan,yuquan,0.0,history_3,event_contact_choice_nll,0.0108795166015625,0.01569582464834337
yuquan_zhangkexuan,yuquan,0.0,history_3,event_contact_contribution_nll,0.010430708527565002,0.015048331465676251
yuquan_zhangkexuan,yuquan,0.0,history_3,event_stop_contribution_nll,0.008525401353836004,0.012299554254767258
yuquan_zhangkexuan,yuquan,0.0,history_3,event_total_nll,0.015442848205566406,0.02227932052337168
yuquan_zhangkexuan,yuquan,0.0,linear_state,event_contact_choice_nll,0.04770565032959029,0.06882470515288286
yuquan_zhangkexuan,yuquan,0.0,linear_state,event_contact_contribution_nll,0.045363932847976685,0.06544632095499592
yuquan_zhangkexuan,yuquan,0.0,linear_state,event_stop_contribution_nll,0.00316594541072851,0.0045674937437831945
yuquan_zhangkexuan,yuquan,0.0,linear_state,event_total_nll,0.04709267616271973,0.06794037036214565
yuquan_zhangkexuan,yuquan,1.0,history_3,event_contact_choice_nll,0.01780200004577681,0.025682857183947305
yuquan_zhangkexuan,yuquan,1.0,history_3,event_contact_contribution_nll,0.01686340570449829,0.024328751782378342
yuquan_zhangkexuan,yuquan,1.0,history_3,event_stop_contribution_nll,5.60283660889227e-05,8.083184590560015e-05
yuquan_zhangkexuan,yuquan,1.0,history_3,event_total_nll,0.012380361557006836,0.01786108622270613
yuquan_zhangkexuan,yuquan,1.0,linear_state,event_contact_choice_nll,0.044701576232910156,0.06449074235113944
yuquan_zhangkexuan,yuquan,1.0,linear_state,event_contact_contribution_nll,0.04188580811023712,0.060428447644265824
yuquan_zhangkexuan,yuquan,1.0,linear_state,event_stop_contribution_nll,-0.0023312121629714966,-0.003363228226779012
yuquan_zhangkexuan,yuquan,1.0,linear_state,event_total_nll,0.039554595947265625,0.05706521941748681
yuquan_zhangkexuan,yuquan,2.0,history_3,event_contact_choice_nll,0.023910045623779297,0.034494904248855256
yuquan_zhangkexuan,yuquan,2.0,history_3,event_contact_contribution_nll,0.022272378206252608,0.03213224958696406
yuquan_zhangkexuan,yuquan,2.0,history_3,event_stop_contribution_nll,-0.009126290678977883,-0.013166454304272563
yuquan_zhangkexuan,yuquan,2.0,history_3,event_total_nll,0.008515834808349165,0.012285752647034957
yuquan_zhangkexuan,yuquan,2.0,linear_state,event_contact_choice_nll,0.03991079330444336,0.05757910357826488
yuquan_zhangkexuan,yuquan,2.0,linear_state,event_contact_contribution_nll,0.03690573573112488,0.05324372191965249
yuquan_zhangkexuan,yuquan,2.0,linear_state,event_stop_contribution_nll,-0.014531701803207397,-0.02096481412716452
yuquan_zhangkexuan,yuquan,2.0,linear_state,event_total_nll,0.029996871948242188,0.043276338401910266
yuquan_zhangkexuan,yuquan,5.0,history_3,event_contact_choice_nll,0.046561479568481445,0.06717401566990097
yuquan_zhangkexuan,yuquan,5.0,history_3,event_contact_contribution_nll,0.04032731056213379,0.05818001096037954
yuquan_zhangkexuan,yuquan,5.0,history_3,event_stop_contribution_nll,-0.0624606609344483,-0.09011168578077557
yuquan_zhangkexuan,yuquan,5.0,history_3,event_total_nll,-0.025360107421874556,-0.03658690121394982
yuquan_zhangkexuan,yuquan,5.0,linear_state,event_contact_choice_nll,0.025263547897338867,0.036447595266751585
yuquan_zhangkexuan,yuquan,5.0,linear_state,event_contact_contribution_nll,0.022646158933639526,0.03267150118874504
yuquan_zhangkexuan,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.08084625005722051,-0.11663648403202112
yuquan_zhangkexuan,yuquan,5.0,linear_state,event_total_nll,-0.013257980346679688,-0.019127222498358125
yuquan_zhangkexuan,yuquan,10.0,history_3,event_contact_choice_nll,0.051129817962646484,0.07376473481626553
yuquan_zhangkexuan,yuquan,10.0,history_3,event_contact_contribution_nll,0.04310932755470298,0.06219361307922794
yuquan_zhangkexuan,yuquan,10.0,history_3,event_stop_contribution_nll,-0.20340248942375183,-0.2934477627961166
yuquan_zhangkexuan,yuquan,10.0,history_3,event_total_nll,-0.2084475755691526,-0.30072628355894393
yuquan_zhangkexuan,yuquan,10.0,linear_state,event_contact_choice_nll,0.008482575416564941,0.012237769487444875
yuquan_zhangkexuan,yuquan,10.0,linear_state,event_contact_contribution_nll,0.008098512887954712,0.011683684382027621
yuquan_zhangkexuan,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.20842352509498596,-0.30069158605913265
yuquan_zhangkexuan,yuquan,10.0,linear_state,event_total_nll,-0.13937485218048073,-0.20107540806541188
yuquan_zhaochenxi,yuquan,0.0,history_3,event_contact_choice_nll,0.04332947731018155,0.06251122203970978
yuquan_zhaochenxi,yuquan,0.0,history_3,event_contact_contribution_nll,0.04061019420623779,0.05858812579087698
yuquan_zhaochenxi,yuquan,0.0,history_3,event_stop_contribution_nll,-0.015686154365539606,-0.022630337113782754
yuquan_zhaochenxi,yuquan,0.0,history_3,event_total_nll,0.024924039840698242,0.0359577886770943
yuquan_zhaochenxi,yuquan,0.0,linear_state,event_contact_choice_nll,0.0562596321105957,0.08116549224819392
yuquan_zhaochenxi,yuquan,0.0,linear_state,event_contact_contribution_nll,0.052762195467948914,0.07611975774802404
yuquan_zhaochenxi,yuquan,0.0,linear_state,event_stop_contribution_nll,-0.009542897343635504,-0.013767490673375404
yuquan_zhaochenxi,yuquan,0.0,linear_state,event_total_nll,0.04868507385253906,0.07023771461237105
yuquan_zhaochenxi,yuquan,1.0,history_3,event_contact_choice_nll,0.0461812019348149,0.06662539101364925
yuquan_zhaochenxi,yuquan,1.0,history_3,event_contact_contribution_nll,0.04271021485328719,0.061617815164139576
yuquan_zhaochenxi,yuquan,1.0,history_3,event_stop_contribution_nll,-0.021098762750625694,-0.030439080389220476
yuquan_zhaochenxi,yuquan,1.0,history_3,event_total_nll,0.008397579193115678,0.012115145857380332
yuquan_zhaochenxi,yuquan,1.0,linear_state,event_contact_choice_nll,0.060971736907958984,0.08796362247149901
yuquan_zhaochenxi,yuquan,1.0,linear_state,event_contact_contribution_nll,0.056388780474663225,0.08135181395257304
yuquan_zhaochenxi,yuquan,1.0,linear_state,event_stop_contribution_nll,-0.013689383864402799,-0.01974960621399931
yuquan_zhaochenxi,yuquan,1.0,linear_state,event_total_nll,0.0452723503112793,0.06531419528347056
yuquan_zhaochenxi,yuquan,2.0,history_3,event_contact_choice_nll,0.04569196701049805,0.06591957421450764
yuquan_zhaochenxi,yuquan,2.0,history_3,event_contact_contribution_nll,0.04175250232219696,0.06023612804493848
yuquan_zhaochenxi,yuquan,2.0,history_3,event_stop_contribution_nll,-0.02728965878486639,-0.039370655396478674
yuquan_zhaochenxi,yuquan,2.0,history_3,event_total_nll,-0.015932798385620117,-0.022986169218417826
yuquan_zhaochenxi,yuquan,2.0,linear_state,event_contact_choice_nll,0.06154060363769531,0.08878432368141634
yuquan_zhaochenxi,yuquan,2.0,linear_state,event_contact_contribution_nll,0.05617745220661163,0.08104693170825536
yuquan_zhaochenxi,yuquan,2.0,linear_state,event_stop_contribution_nll,-0.021212726831436185,-0.03060349580344524
yuquan_zhaochenxi,yuquan,2.0,linear_state,event_total_nll,0.037263154983520064,0.05375936890260126
yuquan_zhaochenxi,yuquan,5.0,history_3,event_contact_choice_nll,0.016887187957763672,0.02436306232122547
yuquan_zhaochenxi,yuquan,5.0,history_3,event_contact_contribution_nll,0.01536548137664795,0.02216770378296172
yuquan_zhaochenxi,yuquan,5.0,history_3,event_stop_contribution_nll,-0.05218735337257385,-0.07529043590773223
yuquan_zhaochenxi,yuquan,5.0,history_3,event_total_nll,-0.048128604888916016,-0.06943489959814346
yuquan_zhaochenxi,yuquan,5.0,linear_state,event_contact_choice_nll,0.06347703933715776,0.09157800986203116
yuquan_zhaochenxi,yuquan,5.0,linear_state,event_contact_contribution_nll,0.0550146102905269,0.0793693054425821
yuquan_zhaochenxi,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.058623820543289185,-0.08457629517576784
yuquan_zhaochenxi,yuquan,5.0,linear_state,event_total_nll,-0.0044863224029541016,-0.00647239508257094
yuquan_zhaochenxi,yuquan,10.0,history_3,event_contact_choice_nll,-0.0061844587326049805,-0.00892228794411165
yuquan_zhaochenxi,yuquan,10.0,history_3,event_contact_contribution_nll,-0.0030927062034606934,-0.004461831902659276
yuquan_zhaochenxi,yuquan,10.0,history_3,event_stop_contribution_nll,-0.18857163190841675,-0.27205135820661186
yuquan_zhaochenxi,yuquan,10.0,history_3,event_total_nll,-0.2044414281845095,-0.294946634594049
yuquan_zhaochenxi,yuquan,10.0,linear_state,event_contact_choice_nll,0.05661213397979736,0.08167404494679524
yuquan_zhaochenxi,yuquan,10.0,linear_state,event_contact_contribution_nll,0.04470279812812805,0.06449250517331077
yuquan_zhaochenxi,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.2140703797340393,-0.30883827524351576
yuquan_zhaochenxi,yuquan,10.0,linear_state,event_total_nll,-0.17855036258697532,-0.2575937226531556
