tau_recovery_s,q_hold,tau_depletion_ms,evaluation_status,endpoint_residual_q,q_reserve,evaluation_error
120.0,0.8425,665.7185739540964,physical,0.01689260305624818,0.8408252481447326,
120.0,0.8425,686.068193737912,physical,0.017460662956394257,0.8407741882079022,
120.0,0.8425,707.0398586944897,physical,0.01802276272936676,0.8407215635736367,
120.0,0.8425,728.6525834393879,physical,0.018578644223267604,0.840667326527644,
120.0,0.8425,750.9259638250594,physical,0.019128068536177767,0.8406114278937449,
120.0,0.8425,773.8801947080462,physical,0.019670815616980475,0.8405538169892598,
120.0,0.8425,797.5360882592748,physical,0.0202066838262408,0.8404944415790658,
120.0,0.8425,821.9150928340629,physical,0.020735489462307077,0.8404332478282321,
120.0,0.8425,847.0393124189387,physical,0.021257066257447832,0.840370180253195,
120.0,0.8425,872.9315266729133,physical,0.02177126484867764,0.8403051816714778,
120.0,0.8425,899.6152115813717,physical,0.022277952227528264,0.8402381931497998,
120.0,0.8425,927.1145607413074,physical,0.02277701117294928,0.8401691539506655,
120.0,0.8425,955.4545072972019,physical,0.02326833967085018,0.8400980014773138,
120.0,0.8425,984.6607465474402,physical,0.02375185032412308,0.8400246712169074,
120.0,0.8425,1014.7597592417592,physical,0.02422746975606893,0.839949096682076,
120.0,0.8425,1045.7788355908438,physical,0.02469513801049361,0.8398712093506521,
120.0,0.8425,1077.746100009852,physical,0.025154807950847125,0.839790938603459,
120.0,0.8425,1110.690536618291,physical,0.025606444661300354,0.8397082116603983,
120.0,0.8425,1144.642015519378,physical,0.02605002485160557,0.8396229535143512,
120.0,0.8425,1179.6313198827042,physical,0.02648553626806649,0.8395350868632327,
120.0,0.8425,1215.6901738547576,physical,0.02691297711223528,0.8394445320398835,
120.0,0.8425,1252.8512713226066,physical,0.027332355468966507,0.8393512069398446,
120.0,0.8425,1291.1483055568397,physical,0.027743688745374362,0.8392550269468997,
120.0,0.8425,1330.6159997606235,physical,0.028147003121715586,0.8391559048563688,
120.0,0.8425,1371.2901385525781,physical,0.028542333015410315,0.839053750796025,
120.0,0.8425,1413.2076004120165,physical,0.028929720559085936,0.8389484721446386,
120.0,0.8425,1456.4063911159799,physical,0.029309215093253793,0.8388399734479508,
120.0,0.8425,1500.9256781983506,physical,0.029680872674530012,0.8387281563321649,
120.0,0.8425,1546.8058264623344,physical,0.0300447555995782,0.8386129194147628,
120.0,0.8425,1594.0884345784636,physical,0.030400931945330556,0.8384941582125145,
120.0,0.8425,1642.8163728013308,physical,0.030749475125810277,0.8383717650468288,
120.0,0.8425,1693.033821839247,physical,0.031090463465514362,0.8382456289460852,
120.0,0.8425,1744.786312912065,physical,0.03142397978970746,0.8381156355450027,
120.0,0.8425,1798.1207690334818,physical,0.03175011103145131,0.8379816669809522,
120.0,0.8425,1853.0855475552503,physical,0.03206894785536607,0.8378436017871346,
120.0,0.8425,1909.7304840118875,physical,0.03238058429808843,0.8377013147823822,
120.0,0.8425,1968.1069373056234,physical,0.03268511742501534,0.8375546769577106,
120.0,0.8425,2028.2678362725503,physical,0.032982647003477195,0.8374035553593208,
120.0,0.8425,2090.2677276722093,physical,0.033273275191609275,0.837247812968091,
120.0,0.8425,2154.1628256441095,physical,0.033557106243020995,0.8370873085752768,
120.0,0.8425,2220.0110626760384,physical,0.03383424622668019,0.8369218966545523,
120.0,0.8425,2287.8721421303676,physical,0.034104802761719566,0.8367514272299816,
120.0,0.8425,2357.8075923759666,physical,0.03436888476676192,0.8365757457401377,
120.0,0.8425,2429.88082257482,physical,0.03462660222333325,0.8363946928978956,
120.0,0.8425,2504.1571801739274,physical,0.03487806595300247,0.8362081045460175,
120.0,0.8425,2580.7040101546163,physical,0.03512338740771048,0.83601581150833,
120.0,0.8425,2659.590716092966,physical,0.03536267847287411,0.8358176394363215,
120.0,0.8425,2740.8888230867374,physical,0.035596051282931085,0.8356134086510697,
120.0,0.8425,2824.672042605817,physical,0.035823618048619665,0.8354029339803787,
120.0,0.8425,2911.016339325057,physical,0.03604549089580522,0.8351860245907696,
120.0,0.8425,3000.0,physical,0.036261781715160035,0.8349624838145834,
120.0,0.845,25.0,physical,-0.010014976486126037,0.844888861986072,
120.0,0.845,25.764197537066885,physical,-0.010008563242106305,0.8448878273379806,
120.0,0.845,26.551754989160127,physical,-0.0100017430451399,0.8448867360045482,
120.0,0.845,27.3633864198609,physical,-0.009994508286083392,0.8448855850417472,
120.0,0.845,28.19982772017558,physical,-0.009986852151872005,0.8448843714627075,
120.0,0.845,29.061837275754318,physical,-0.009978768581238029,0.8448830922425186,
120.0,0.845,29.950196654505095,physical,-0.009970252195667606,0.844881744322508,
120.0,0.845,30.865711315226758,physical,-0.009961298201250024,0.8448803246139283,
120.0,0.845,31.8092113379033,physical,-0.009951902256290501,0.8448788300010202,
120.0,0.845,32.781552176321924,physical,-0.009942060298554156,0.8448772573434382,
120.0,0.845,33.7836154336969,physical,-0.009931768325329271,0.8448756034779876,
120.0,0.845,34.81630966200273,physical,-0.009921022118429157,0.84487386521971,
120.0,0.845,35.88057118574115,physical,-0.00990981690571413,0.844872039362297,
120.0,0.845,36.97736495088899,physical,-0.009898146950109044,0.8448701226778619,
120.0,0.845,38.10768539979669,physical,-0.009886005056856328,0.8448681119160901,
120.0,0.845,39.272557372830455,physical,-0.0098733819898984,0.8448660038027962,
120.0,0.845,40.47303703757584,physical,-0.009860265788760314,0.8448637950379316,
120.0,0.845,41.7102128464451,physical,-0.009846640978478982,0.8448614822930659,
120.0,0.845,42.98520652355665,physical,-0.009832487666567302,0.8448590622084016,
120.0,0.845,44.29917408178117,physical,-0.00981778052335669,0.8448565313893504,
120.0,0.845,45.65330687087694,physical,-0.009802487644745006,0.8448538864027139,
120.0,0.845,47.04883265766424,physical,-0.009786569299698122,0.8448511237725251,
120.0,0.845,48.48701673921859,physical,-0.009769976568765881,0.8448482399755631,
120.0,0.845,49.96916309009184,physical,-0.00975264988395741,0.8448452314366096,
120.0,0.845,51.49661554460149,physical,-0.009734517484948135,0.8448420945234564,
120.0,0.845,53.070759015260066,physical,-0.009715493811093157,0.8448388255417096,
120.0,0.845,54.6930207484493,physical,-0.0096954778533197,0.844835420729423,
120.0,0.845,56.364871618477835,physical,-0.009674351494314948,0.8448318762515727,
120.0,0.845,58.08782746119507,physical,-0.009651977869231443,0.8448281881944141,
120.0,0.845,59.863450448371516,physical,-0.009628199782484526,0.8448243525597209,
120.0,0.845,61.69335050409034,physical,-0.009602838218666032,0.8448203652589448,
120.0,0.845,63.57918676443552,physical,-0.009575690987157603,0.8448162221072902,
120.0,0.845,65.52266908179939,physical,-0.009546531540548409,0.8448119188177312,
120.0,0.845,67.52555957517374,physical,-0.009515108006348472,0.8448074509949699,
120.0,0.845,69.58967422783017,physical,-0.00948114246979137,0.8448028141293388,
120.0,0.845,71.71688453383796,physical,-0.009444330542459523,0.8447980035906726,
120.0,0.845,73.90911919491269,physical,-0.009404341247636672,0.8447930146221188,
120.0,0.845,76.16836586913404,physical,-0.009360817248177167,0.8447878423339207,
120.0,0.845,78.49667297311812,physical,-0.009313375436790894,0.8447824816971437,
120.0,0.845,80.89615153927812,physical,-0.009261607902114721,0.844776927537366,
120.0,0.845,83.36897712985834,physical,-0.009205083276818127,0.84477117452831,
120.0,0.845,85.91739180947525,physical,-0.009143348466473578,0.844765217185424,
120.0,0.845,88.54370617795568,physical,-0.009075930750510497,0.8447590498593982,
120.0,0.845,91.25030146531438,physical,-0.009002340239061213,0.8447526667296191,
120.0,0.845,94.03963169077052,physical,-0.008922072662450486,0.8447460617975422,
120.0,0.845,96.91422588776103,physical,-0.008834612463352931,0.8447392288799846,
120.0,0.845,99.87669039696779,physical,-0.008739436155875469,0.8447321616023287,
120.0,0.845,102.929711229438,physical,-0.008636015910508,0.8447248533916234,
120.0,0.845,106.0760565019396,physical,-0.008523823319828927,0.8447172974695742,
120.0,0.845,109.31857894676163,physical,-0.008402333296487874,0.8447094868454244,
120.0,0.845,112.66021849823223,physical,-0.008271028053068008,0.8447014143086918,
120.0,0.845,116.10400495830291,physical,-0.008129401112047518,0.8446930724217921,
120.0,0.845,119.65306074361227,physical,-0.007976961294330898,0.8446844535124864,
120.0,0.845,123.3106037165235,physical,-0.007813236635670462,0.844675549666194,
120.0,0.845,127.07995010269946,physical,-0.007637778182131627,0.8446663527181306,
120.0,0.845,130.96451749786212,physical,-0.007450163618830663,0.8446568542452677,
120.0,0.845,134.96782796646275,physical,-0.007250000689328684,0.8446470455580972,
120.0,0.845,139.09351123507216,physical,-0.007036930367486871,0.8446369176922177,
120.0,0.845,143.3453079833853,physical,-0.006810629748247088,0.8446264613996903,
120.0,0.845,147.72707323582506,physical,-0.006570814628643951,0.8446156671401859,
120.0,0.845,152.24277985682178,physical,-0.006317241755948277,0.8446045250719092,
120.0,0.845,156.89652215293364,physical,-0.006049710725026136,0.8445930250422671,
120.0,0.845,161.69251958507877,physical,-0.005768065512606113,0.8445811565783017,
120.0,0.845,166.63512059424107,physical,-0.005472195641393007,0.8445689088768384,
120.0,0.845,171.72880654411964,physical,-0.005162036972223616,0.8445562707944019,
120.0,0.845,176.97819578429755,physical,-0.004837572127275869,0.8445432308367975,
120.0,0.845,182.38804783761347,physical,-0.0044988305518331995,0.8445297771484415,
120.0,0.845,187.96326771553117,physical,-0.004145888226406713,0.8445158975013584,
120.0,0.845,193.70891036542113,physical,-0.0037788670446267103,0.8445015792838693,
120.0,0.845,199.63018525378777,physical,-0.003397933875343262,0.8444868094889477,
120.0,0.845,205.7324610895936,physical,-0.003003299330530229,0.8444715747022445,
120.0,0.845,212.02127069196874,physical,-0.0025952162624265362,0.8444558610897316,
120.0,0.845,218.5023160067123,physical,-0.002173978015207023,0.8444396543850221,
120.0,0.845,225.18147327614196,physical,-0.0017399164579022797,0.8444229398762615,
120.0,0.845,232.0647983669706,physical,-0.0012933998258440882,0.844405702392675,
120.0,0.845,239.15853226104892,physical,-0.0008348303983815031,0.8443879262906793,
120.0,0.845,246.469106713946,physical,-0.0003646420407947826,0.8443695954395748,
120.0,0.845,254.00315008650097,physical,0.00011670236248628729,0.8443506932068295,
120.0,0.845,261.7674933546341,physical,0.0006087135564236679,0.844331202442895,
120.0,0.845,269.7691763028652,physical,0.0011108786201800003,0.8443111054655728,
120.0,0.845,278.01545390715347,physical,0.0016226637034784108,0.8442903840438973,
120.0,0.845,286.51380291284875,physical,0.0021435167716895576,0.8442690193815325,
120.0,0.845,295.27192861371543,physical,0.0026728703378453567,0.8442469920996665,
120.0,0.845,304.29777183817885,physical,0.0032101441619448723,0.8442242822193724,
120.0,0.845,313.5995161491257,physical,0.0037547478993443795,0.8442008691434396,
120.0,0.845,323.1855952637869,physical,0.004306083682052209,0.8441767316376467,
120.0,0.845,333.06470070043025,physical,0.004863548618489366,0.8441518478114595,
120.0,0.845,343.2457896587975,physical,0.005426537199062276,0.8441261950981431,
120.0,0.845,353.73809314143045,physical,0.005994443596865073,0.8440997502342534,
120.0,0.845,364.55112432324734,physical,0.006566663854439492,0.8440724892385179,
120.0,0.845,375.694687176959,physical,0.007142597949254648,0.8440443873900536,
120.0,0.845,387.1788853621485,physical,0.007721651732174539,0.8440154192059164,
120.0,0.845,399.0141313860704,physical,0.008303238734752472,0.8439855584179805,
120.0,0.845,411.21115604447476,physical,0.008886781842503022,0.8439547779490831,
120.0,0.845,423.78101815101945,physical,0.009471714832725686,0.8439230498884596,
120.0,0.845,436.7351145640878,physical,0.010057483776542475,0.8438903454664105,
120.0,0.845,450.08519052010746,physical,0.010643548306078499,0.8438566350282038,
120.0,0.845,463.84335028273694,physical,0.01122938274837737,0.843821888007158,
120.0,0.845,478.0220681175739,physical,0.011814477128914147,0.8437860728969226,
120.0,0.845,492.63419960233676,physical,0.012398338047958424,0.8437491572228798,
120.0,0.845,507.69299328277725,physical,0.012980489433973341,0.843711107512733,
120.0,0.845,523.2121026848894,physical,0.013560473178432009,0.8436718892660595,
120.0,0.845,539.2055986943041,physical,0.014137849657466006,0.8436314669231143,
120.0,0.845,555.6879823140987,physical,0.014712198145391042,0.8435898038325171,
120.0,0.845,572.674197812583,physical,0.015283117126111412,0.8435468622180178,
120.0,0.845,590.1796462729876,physical,0.01585022450814455,0.8435026031442656,
120.0,0.845,608.22019955734,physical,0.016413157749393004,0.8434569864814663,
120.0,0.845,626.8122146971822,physical,0.016971573897793135,0.8434099708690167,
120.0,0.845,645.9725487241834,physical,0.017525149553840436,0.8433615136779647,
120.0,0.845,665.7185739540964,physical,0.018073580761372554,0.8433115709723927,
120.0,0.845,686.068193737912,physical,0.01861658283228229,0.8432600974695408,
120.0,0.845,707.0398586944897,physical,0.019153890111357152,0.8432070464987699,
120.0,0.845,728.6525834393879,physical,0.01968525568679258,0.8431523699592132,
120.0,0.845,750.9259638250594,physical,0.020210451052054323,0.8430960182762047,
120.0,0.845,773.8801947080462,physical,0.020729265724395818,0.843037940356269,
120.0,0.845,797.5360882592748,physical,0.021241506825214973,0.842978083540846,
120.0,0.845,821.9150928340629,physical,0.021746998627098835,0.8429163935584968,
120.0,0.845,847.0393124189387,physical,0.022245582072242365,0.8428528144757483,
120.0,0.845,872.9315266729133,physical,0.022737114266601743,0.8427872886463132,
120.0,0.845,899.6152115813717,physical,0.023221467953965735,0.8427197566588693,
120.0,0.845,927.1145607413074,physical,0.023698530973833676,0.8426501572831697,
120.0,0.845,955.4545072972019,physical,0.024168205706513124,0.8425784274145167,
120.0,0.845,984.6607465474402,physical,0.024630408509154322,0.8425045020165808,
120.0,0.845,1014.7597592417592,physical,0.02508506914538866,0.8424283140623771,
120.0,0.845,1045.7788355908438,physical,0.025532130211830317,0.8423497944735339,
120.0,0.845,1077.746100009852,physical,0.02597154656365852,0.8422688720576633,
120.0,0.845,1110.690536618291,physical,0.026403284741965072,0.8421854734437537,
120.0,0.845,1144.642015519378,physical,0.026827322404828435,0.8420995230157133,
120.0,0.845,1179.6313198827042,physical,0.02724364776412902,0.8420109428437845,
120.0,0.845,1215.6901738547576,physical,0.027652259029778192,0.8419196526138479,
120.0,0.845,1252.8512713226066,physical,0.028053163862900243,0.8418255695546758,
120.0,0.845,1291.1483055568397,physical,0.028446378839408815,0.8417286083628229,
120.0,0.845,1330.6159997606235,physical,0.028831928924992534,0.8416286811252945,
120.0,0.845,1371.2901385525781,physical,0.029209846962660935,0.8415256972398535,
120.0,0.845,1413.2076004120165,physical,0.029580173173688773,0.8414195633328785,
120.0,0.845,1456.4063911159799,physical,0.029942954672544153,0.841310183174669,
120.0,0.845,1500.9256781983506,physical,0.03029824499668865,0.8411974575922495,
120.0,0.845,1546.8058264623344,physical,0.03064610365136533,0.8410812843793511,
120.0,0.845,1594.0884345784636,physical,0.03098659567002804,0.8409615582038722,
120.0,0.845,1642.8163728013308,physical,0.03131979119054906,0.8408381705122824,
120.0,0.845,1693.033821839247,physical,0.03164576504731509,0.8407110094312161,
120.0,0.845,1744.786312912065,physical,0.03196459637949245,0.8405799596660976,
120.0,0.845,1798.1207690334818,physical,0.03227636825524971,0.8404449023964854,
120.0,0.845,1853.0855475552503,physical,0.03258116731201699,0.8403057151684666,
120.0,0.845,1909.7304840118875,physical,0.03287908341270107,0.8401622717835695,
120.0,0.845,1968.1069373056234,physical,0.033170209317444965,0.8400144421843406,
120.0,0.845,2028.2678362725503,physical,0.03345464037112267,0.8398620923364022,
120.0,0.845,2090.2677276722093,physical,0.03373247420583736,0.8397050841070102,
120.0,0.845,2154.1628256441095,physical,0.03400381045851608,0.8395432751397136,
120.0,0.845,2220.0110626760384,physical,0.03426875050304701,0.8393765187253147,
120.0,0.845,2287.8721421303676,physical,0.034527397196719045,0.839204663668913,
120.0,0.845,2357.8075923759666,physical,0.034779854640481944,0.839027554152718,
120.0,0.845,2429.88082257482,physical,0.035026227952726474,0.8388450295948218,
120.0,0.845,2504.1571801739274,physical,0.03526662305618322,0.8386569245036393,
120.0,0.845,2580.7040101546163,physical,0.03550114647740321,0.8384630683277912,
120.0,0.845,2659.590716092966,physical,0.03572990515847796,0.8382632853014813,
120.0,0.845,2740.8888230867374,physical,0.03595300628066045,0.8380573942852141,
120.0,0.845,2824.672042605817,physical,0.036170557099166833,0.8378452086014329,
120.0,0.845,2911.016339325057,physical,0.03638266478907615,0.8376265358653476,
120.0,0.845,3000.0,physical,0.03658943630155609,0.8374011778104677,
160.0,0.84,25.0,physical,-0.015002065575567158,0.8399190789327272,
160.0,0.84,25.764197537066885,physical,-0.01499675157809821,0.8399182809610141,
160.0,0.84,26.551754989160127,physical,-0.014991099078974779,0.8399174408366653,
160.0,0.84,27.3633864198609,physical,-0.014985101500705866,0.8399165564107826,
160.0,0.84,28.19982772017558,physical,-0.01497875288737327,0.8399156255022409,
160.0,0.84,29.061837275754318,physical,-0.014972047856497528,0.8399146459010427,
160.0,0.84,29.950196654505095,physical,-0.014964981525864784,0.8399136153712978,
160.0,0.84,30.865711315226758,physical,-0.014957549410446802,0.8399125316537838,
160.0,0.84,31.8092113379033,physical,-0.014949747283459325,0.8399113924680643,
160.0,0.84,32.781552176321924,physical,-0.014941570994716824,0.8399101955141444,
160.0,0.84,33.7836154336969,physical,-0.014933016238349861,0.8399089384736473,
160.0,0.84,34.81630966200273,physical,-0.014924078261027152,0.8399076190105157,
160.0,0.84,35.88057118574115,physical,-0.014914751501017731,0.8399062347712416,
160.0,0.84,36.97736495088899,physical,-0.014905029147799786,0.839904783384635,
160.0,0.84,38.10768539979669,physical,-0.014894902611678917,0.8399032624611493,
160.0,0.84,39.272557372830455,physical,-0.014884360892918003,0.8399016695917859,
160.0,0.84,40.47303703757584,physical,-0.014873389840580842,0.8399000023466018,
160.0,0.84,41.7102128464451,physical,-0.01486197129237854,0.8398982582728458,
160.0,0.84,42.98520652355665,physical,-0.014850082088612715,0.8398964348927603,
160.0,0.84,44.29917408178117,physical,-0.014837692955792958,0.8398945297010622,
160.0,0.84,45.65330687087694,physical,-0.014824767258534544,0.8398925401621554,
160.0,0.84,47.04883265766424,physical,-0.014811259622109052,0.8398904637070803,
160.0,0.84,48.48701673921859,physical,-0.014797114432273717,0.8398882977302471,
160.0,0.84,49.96916309009184,physical,-0.014782264223732522,0.839886039585968,
160.0,0.84,51.49661554460149,physical,-0.014766627973561097,0.8398836865848198,
160.0,0.84,53.070759015260066,physical,-0.014750109321181704,0.8398812359898548,
160.0,0.84,54.6930207484493,physical,-0.014732594741481586,0.8398786850126874,
160.0,0.84,56.364871618477835,physical,-0.014713951702572281,0.839876030809466,
160.0,0.84,58.08782746119507,physical,-0.014694026844023433,0.839873270476754,
160.0,0.84,59.863450448371516,physical,-0.014672644215134811,0.8398704010473341,
160.0,0.84,61.69335050409034,physical,-0.014649603615551565,0.8398674194859371,
160.0,0.84,63.57918676443552,physical,-0.014624679082404834,0.839864322684921,
160.0,0.84,65.52266908179939,physical,-0.014597617568687715,0.8398611074598987,
160.0,0.84,67.52555957517374,physical,-0.014568137857015606,0.8398577705453178,
160.0,0.84,69.58967422783017,physical,-0.014535929750942311,0.8398543085900083,
160.0,0.84,71.71688453383796,physical,-0.014500653582859235,0.8398507181526843,
160.0,0.84,73.90911919491269,physical,-0.014461940072968527,0.8398469956974253,
160.0,0.84,76.16836586913404,physical,-0.014419390568475299,0.839843137589102,
160.0,0.84,78.49667297311812,physical,-0.014372577685267007,0.8398391400887897,
160.0,0.84,80.89615153927812,physical,-0.014321046367467005,0.8398349993491228,
160.0,0.84,83.36897712985834,physical,-0.014264315371881331,0.8398307114096257,
160.0,0.84,85.91739180947525,physical,-0.014201879176493626,0.8398262721919918,
160.0,0.84,88.54370617795568,physical,-0.014133210303425181,0.8398216774953059,
160.0,0.84,91.25030146531438,physical,-0.014057762038738653,0.8398169229912332,
160.0,0.84,94.03963169077052,physical,-0.013974971523400215,0.8398120042191355,
160.0,0.84,96.91422588776103,physical,-0.013884263182373902,0.8398069165811202,
160.0,0.84,99.87669039696779,physical,-0.013785052452114366,0.8398016553370327,
160.0,0.84,102.929711229438,physical,-0.013676749761126317,0.8397962155993618,
160.0,0.84,106.0760565019396,physical,-0.013558764713338278,0.8397905923280625,
160.0,0.84,109.31857894676163,physical,-0.013430510420614716,0.8397847803252987,
160.0,0.84,112.66021849823223,physical,-0.013291407928246013,0.8397787742300689,
160.0,0.84,116.10400495830291,physical,-0.013140890675949701,0.8397725685127473,
160.0,0.84,119.65306074361227,physical,-0.012978408936938468,0.8397661574695091,
160.0,0.84,123.3106037165235,physical,-0.012803434178694784,0.8397595352166244,
160.0,0.84,127.07995010269946,physical,-0.012615463291041351,0.8397526956846506,
160.0,0.84,130.96451749786212,physical,-0.012414022630410693,0.8397456326124626,
160.0,0.84,134.96782796646275,physical,-0.012198671832873265,0.8397383395411664,
160.0,0.84,139.09351123507216,physical,-0.011969007353289762,0.8397308098078468,
160.0,0.84,143.3453079833853,physical,-0.011724665693038316,0.8397230365391701,
160.0,0.84,147.72707323582506,physical,-0.01146532628431507,0.8397150126448255,
160.0,0.84,152.24277985682178,physical,-0.011190714005173241,0.8397067308107784,
160.0,0.84,156.89652215293364,physical,-0.010900601305033453,0.8396981834923603,
160.0,0.84,161.69251958507877,physical,-0.01059480992699513,0.8396893629071643,
160.0,0.84,166.63512059424107,physical,-0.010273212218825156,0.8396802610277487,
160.0,0.84,171.72880654411964,physical,-0.009935732030379563,0.839670869574136,
160.0,0.84,176.97819578429755,physical,-0.009582345200767173,0.8396611800060969,
160.0,0.84,182.38804783761347,physical,-0.009213079643442201,0.839651183515221,
160.0,0.84,187.96326771553117,physical,-0.008828015042066317,0.8396408710167593,
160.0,0.84,193.70891036542113,physical,-0.008427282174265138,0.8396302331412132,
160.0,0.84,199.63018525378777,physical,-0.008011061883788861,0.8396192602257144,
160.0,0.84,205.7324610895936,physical,-0.007579583724651173,0.8396079423051033,
160.0,0.84,212.02127069196874,physical,-0.007133124303546068,0.8395962691027925,
160.0,0.84,218.5023160067123,physical,-0.006672005348507759,0.8395842300213141,
160.0,0.84,225.18147327614196,physical,-0.0061965915333037636,0.8395718141326227,
160.0,0.84,232.0647983669706,physical,-0.005707288088078855,0.8395590101680821,
160.0,0.84,239.15853226104892,physical,-0.0052045382270013985,0.8395458065081589,
160.0,0.84,246.469106713946,physical,-0.004688820423724982,0.8395321911718148,
160.0,0.84,254.00315008650097,physical,-0.0041606455652755114,0.8395181518055551,
160.0,0.84,261.7674933546341,physical,-0.0036205540137295156,0.8395036756721764,
160.0,0.84,269.7691763028652,physical,-0.0030691126046108463,0.8394887496391353,
160.0,0.84,278.01545390715347,physical,-0.002506911608994744,0.8394733601666079,
160.0,0.84,286.51380291284875,physical,-0.001934561685193903,0.8394574932951315,
160.0,0.84,295.27192861371543,physical,-0.0013526908438806773,0.8394411346329343,
160.0,0.84,304.29777183817885,physical,-0.000761941448850445,0.8394242693428117,
160.0,0.84,313.5995161491257,physical,-0.0001629672734388965,0.8394068821286548,
160.0,0.84,323.1855952637869,physical,0.00044356936905476374,0.8393889572215224,
160.0,0.84,333.06470070043025,physical,0.0010570004052276039,0.8393704783653396,
160.0,0.84,343.2457896587975,physical,0.0016766546772186697,0.8393514288020888,
160.0,0.84,353.73809314143045,physical,0.002301860502522124,0.8393317912566362,
160.0,0.84,364.55112432324734,physical,0.0029319481075373854,0.8393115479209912,
160.0,0.84,375.694687176959,physical,0.003566251926895414,0.8392906804381756,
160.0,0.84,387.1788853621485,physical,0.004204112762047685,0.8392691698855275,
160.0,0.84,399.0141313860704,physical,0.004844879794375423,0.839246996757565,
160.0,0.84,411.21115604447476,physical,0.005487912449649857,0.8392241409482325,
160.0,0.84,423.78101815101945,physical,0.006132582112267193,0.8392005817326854,
160.0,0.84,436.7351145640878,physical,0.0067782736887860295,0.8391762977484876,
160.0,0.84,450.08519052010746,physical,0.007424387021677248,0.8391512669762056,
160.0,0.84,463.84335028273694,physical,0.008070338155227952,0.8391254667194539,
160.0,0.84,478.0220681175739,physical,0.008715560456483473,0.8390988735842939,
160.0,0.84,492.63419960233676,physical,0.009359505595047724,0.8390714634580044,
160.0,0.84,507.69299328277725,physical,0.010001644386113395,0.8390432114872257,
160.0,0.84,523.2121026848894,physical,0.010641467501880886,0.839014092055412,
160.0,0.84,539.2055986943041,physical,0.011278486057024306,0.8389840787595823,
160.0,0.84,555.6879823140987,physical,0.011912232073995166,0.8389531443863995,
160.0,0.84,572.674197812583,physical,0.012542258834792763,0.8389212608874739,
160.0,0.84,590.1796462729876,physical,0.01316814112544562,0.8388883993539228,
160.0,0.84,608.22019955734,physical,0.013789475380144411,0.8388545299901491,
160.0,0.84,626.8122146971822,physical,0.014405879731750337,0.8388196220868582,
160.0,0.84,645.9725487241834,physical,0.015016993975360937,0.8387836439931514,
160.0,0.84,665.7185739540964,physical,0.015622479451877891,0.8387465630878763,
160.0,0.84,686.068193737912,physical,0.01622201885820551,0.8387083457500286,
160.0,0.84,707.0398586944897,physical,0.016815315990518442,0.8386689573282322,
160.0,0.84,728.6525834393879,physical,0.017402095427138886,0.8386283621093807,
160.0,0.84,750.9259638250594,physical,0.0179821021571529,0.8385865232861851,
160.0,0.84,773.8801947080462,physical,0.01855510116060255,0.8385434029238727,
160.0,0.84,797.5360882592748,physical,0.019120876946153498,0.8384989619257153,
160.0,0.84,821.9150928340629,physical,0.019679233051591027,0.8384531599976355,
160.0,0.84,847.0393124189387,physical,0.020229991512194623,0.8384059556116474,
160.0,0.84,872.9315266729133,physical,0.02077299230217422,0.8383573059681858,
160.0,0.84,899.6152115813717,physical,0.021308092753453356,0.8383071669573356,
160.0,0.84,927.1145607413074,physical,0.021835166956273855,0.8382554931188138,
160.0,0.84,955.4545072972019,physical,0.02235410514561642,0.8382022376007524,
160.0,0.84,984.6607465474402,physical,0.022864813077106194,0.8381473521172061,
160.0,0.84,1014.7597592417592,physical,0.023367211395950327,0.8380907869044043,
160.0,0.84,1045.7788355908438,physical,0.0238612350019336,0.8380324906756,
160.0,0.84,1077.746100009852,physical,0.02434683241351021,0.8379724105745723,
160.0,0.84,1110.690536618291,physical,0.02482396513351537,0.837910492127717,
160.0,0.84,1144.642015519378,physical,0.02529260701898217,0.8378466791946351,
160.0,0.84,1179.6313198827042,physical,0.02575274365715674,0.8377809139172515,
160.0,0.84,1215.6901738547576,physical,0.026204371749608657,0.8377131366673427,
160.0,0.84,1252.8512713226066,physical,0.026647498506259137,0.8376432859924519,
160.0,0.84,1291.1483055568397,physical,0.027082141050677078,0.8375712985602377,
160.0,0.84,1330.6159997606235,physical,0.027508325838129455,0.8374971091009763,
160.0,0.84,1371.2901385525781,physical,0.02792608808730468,0.8374206503484227,
160.0,0.84,1413.2076004120165,physical,0.02833547122687441,0.837341852978779,
160.0,0.84,1456.4063911159799,physical,0.028736526357655445,0.8372606455479292,
160.0,0.84,1500.9256781983506,physical,0.02912931173087785,0.8371769544265548,
160.0,0.84,1546.8058264623344,physical,0.029513892243365092,0.8370907037334645,
160.0,0.84,1594.0884345784636,physical,0.029890338949756456,0.8370018152667196,
160.0,0.84,1642.8163728013308,physical,0.030258728592308715,0.8369102084327769,
160.0,0.84,1693.033821839247,physical,0.030619143148258088,0.8368158001734246,
160.0,0.84,1744.786312912065,physical,0.030971669395046253,0.8367185048904064,
160.0,0.84,1798.1207690334818,physical,0.031316398493237974,0.8366182343679183,
160.0,0.84,1853.0855475552503,physical,0.03165342558722761,0.8365148976925144,
160.0,0.84,1909.7304840118875,physical,0.03198284942349794,0.8364084011707494,
160.0,0.84,1968.1069373056234,physical,0.03230477198628767,0.8362986482442012,
160.0,0.84,2028.2678362725503,physical,0.03261929815048814,0.8361855394019557,
160.0,0.84,2090.2677276722093,physical,0.0329265353513305,0.8360689720902819,
160.0,0.84,2154.1628256441095,physical,0.033226593270695215,0.8359488406198271,
